年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
1998/04/28,58.5,58.5,58.5,58.5,1.0,59.0,6.3636,0.0015,1.0,0.0,0.0,-1.0,-1.0,,,,,,,17.88,,
1998/04/29,62.5,62.5,62.5,62.5,1.0,63.0,6.8376,0.0015,1.0,0.0,0.0,-1.0,-1.0,,,,,,,19.11,,
1998/04/30,66.5,66.5,66.5,66.5,5.0,333.0,6.4,0.0075,4.0,0.0,0.0,0.0,0.0,,,,,,,20.33,,
1998/05/02,71.0,71.0,71.0,71.0,343.0,24353.0,6.7669,0.5171,151.0,0.0,0.0,0.0,0.0,,,,,,,21.71,,
1998/05/04,75.5,75.5,70.0,71.0,1228.0,90531.0,0.0,1.8512,374.0,0.0,0.0,0.0,0.0,,,,,,,21.71,,
1998/05/05,69.5,70.0,68.0,69.5,278.0,19183.0,-2.1127,0.4191,133.0,0.0,0.0,0.0,0.0,,,,,,,21.25,,
1998/05/06,68.5,70.0,66.0,70.0,633.0,42705.0,0.7194,0.9542,153.0,0.0,0.0,100.0,100.0,,,,,,,21.4,,
1998/05/07,69.0,70.5,68.5,70.5,255.0,17748.0,0.7143,0.3844,81.0,0.0,0.0,6.0,6.0,,,,,,,21.55,,
1998/05/08,69.5,70.0,68.5,70.0,379.0,26258.0,-0.7092,0.5713,108.0,0.0,0.0,77.0,77.0,,,,,,,21.4,,
1998/05/11,69.5,70.0,68.5,69.5,247.0,17103.0,-0.7143,0.3724,81.0,0.0,0.0,6.0,6.0,,,,,,,21.25,,
1998/05/12,69.0,69.0,68.5,68.5,184.0,12661.0,-1.4388,0.2774,52.0,0.0,25.0,0.0,25.0,,,,,,,20.94,,
1998/05/13,69.0,69.0,67.5,68.5,162.0,11028.0,0.0,0.2442,55.0,0.0,0.0,0.0,0.0,,,,,,,20.94,,
1998/05/14,67.5,68.0,67.0,67.5,146.0,9828.0,-1.4599,0.2201,62.0,0.0,0.0,0.0,0.0,,,,,,,20.64,,
1998/05/15,66.5,67.0,65.0,66.0,129.0,8544.0,-2.2222,0.1945,47.0,0.0,0.0,0.0,0.0,,,,,,,20.18,,
1998/05/16,65.0,65.5,63.0,64.0,155.0,9933.0,-3.0303,0.2337,70.0,0.0,0.0,0.0,0.0,,,,,,,19.57,,
1998/05/18,63.0,63.0,62.5,63.0,162.0,10141.0,-1.5625,0.2442,51.0,0.0,0.0,0.0,0.0,,,,,,,19.26,,
1998/05/19,63.0,64.0,62.0,64.0,424.0,26733.0,1.5873,0.6392,88.0,0.0,-25.0,50.0,25.0,,,,,,,19.57,,
1998/05/20,64.5,65.5,64.0,65.5,149.0,9631.0,2.3438,0.2246,51.0,0.0,0.0,0.0,0.0,,,,,,,20.46,,
1998/05/21,66.0,66.0,64.0,65.5,117.0,7568.0,0.0,0.1764,46.0,0.0,0.0,0.0,0.0,,,,,,,20.46,,
1998/05/22,65.5,65.5,64.0,64.5,220.0,14181.0,-1.5267,0.3316,83.0,0.0,0.0,0.0,0.0,,,,,,,20.15,,
1998/05/25,64.5,65.0,63.5,65.0,148.0,9544.0,2.3256,0.2231,50.0,0.0,0.0,30.0,30.0,,,,,,,20.31,,
1998/05/26,65.0,65.0,64.0,64.5,81.0,5256.0,-0.7692,0.1221,48.0,0.0,0.0,10.0,10.0,,,,,,,20.15,,
1998/05/27,63.5,63.5,63.0,63.5,75.0,4733.0,-1.5504,0.1131,44.0,0.0,0.0,0.0,0.0,,,,,,,19.84,,
1998/05/28,62.5,63.5,62.0,63.0,107.0,6700.0,-0.7874,0.1613,29.0,0.0,0.0,0.0,0.0,,,,,,,19.68,,
1998/05/29,62.0,62.0,61.0,62.0,37.0,2265.0,-1.5873,0.0558,22.0,0.0,0.0,0.0,0.0,,,,,,,19.37,,
1998/06/01,61.5,61.5,58.0,59.5,43.0,2553.0,-4.0323,0.0648,24.0,0.0,0.0,0.0,0.0,,,,,,,18.59,,
1998/06/02,58.0,58.0,56.5,57.5,34.0,1945.0,-3.3613,0.0513,19.0,0.0,0.0,15.0,15.0,,,,,,,17.96,,
1998/06/03,57.0,57.0,55.5,56.0,59.0,3292.0,-2.6087,0.0889,27.0,0.0,0.0,0.0,0.0,,,,,,,17.5,,
1998/06/04,56.0,56.0,52.5,55.0,176.0,9660.0,-1.7857,0.2653,54.0,0.0,0.0,0.0,0.0,,,,,,,17.18,,
1998/06/05,54.5,54.5,52.0,54.5,176.0,9417.0,-0.9091,0.2653,61.0,0.0,0.0,53.0,53.0,,,,,,,17.03,,
1998/06/06,53.5,54.0,52.5,54.0,92.0,4922.0,-0.9174,0.1387,38.0,0.0,0.0,0.0,0.0,,,,,,,16.87,,
1998/06/08,53.5,54.0,52.5,53.0,108.0,5735.0,-1.8519,0.1628,38.0,0.0,0.0,0.0,0.0,,,,,,,16.56,,
1998/06/09,53.0,53.0,51.0,51.0,102.0,5310.0,-3.7736,0.1538,36.0,0.0,0.0,0.0,0.0,,,,,,,15.93,,
1998/06/10,50.0,50.0,47.5,48.1,195.0,9314.0,-5.6863,0.294,46.0,0.0,0.0,128.0,128.0,,,,,,,15.03,,
1998/06/11,47.0,48.0,45.2,48.0,88.0,4158.0,-0.2079,0.1327,35.0,0.0,0.0,20.0,20.0,,,,,,,15.0,,
1998/06/12,47.5,48.0,47.5,48.0,87.0,4162.0,0.0,0.1312,35.0,0.0,0.0,0.0,0.0,,,,,,,15.0,,
1998/06/15,48.8,51.0,48.5,51.0,152.0,7626.0,6.25,0.2291,49.0,0.0,0.0,0.0,0.0,,,,,,,15.93,,
1998/06/16,50.0,53.5,50.0,53.5,84.0,4330.0,4.902,0.1266,40.0,0.0,0.0,0.0,0.0,,,,,,,16.71,,
1998/06/17,53.5,53.5,52.0,53.5,83.0,4358.0,0.0,0.1251,33.0,0.0,0.0,0.0,0.0,,,,,,,16.71,,
1998/06/18,53.5,55.0,53.5,54.5,130.0,7053.0,1.8692,0.196,45.0,0.0,0.0,0.0,0.0,,,,,,,17.03,,
1998/06/19,53.5,55.0,53.5,54.5,119.0,6433.0,0.0,0.1794,28.0,0.0,0.0,0.0,0.0,,,,,,,17.03,,
1998/06/20,55.0,55.0,54.0,55.0,80.0,4384.0,0.9174,0.1206,29.0,0.0,0.0,0.0,0.0,,,,,,,17.18,,
1998/06/22,54.0,54.5,54.0,54.5,74.0,4009.0,-0.9091,0.1116,14.0,0.0,0.0,0.0,0.0,,,,,,,17.03,,
1998/06/23,55.0,55.0,53.5,55.0,56.0,3035.0,0.9174,0.0844,17.0,0.0,0.0,0.0,0.0,,,,,,,17.18,,
1998/06/24,55.0,55.0,54.5,55.0,119.0,6510.0,0.0,0.1794,34.0,0.0,0.0,0.0,0.0,,,,,,,17.18,,
1998/06/25,55.0,55.5,54.0,55.5,73.0,4011.0,0.9091,0.11,24.0,0.0,0.0,0.0,0.0,,,,,,,17.34,,
1998/06/26,55.5,56.0,54.5,56.0,131.0,7236.0,0.9009,0.1975,32.0,0.0,0.0,0.0,0.0,,,,,,,17.5,,
1998/06/29,56.0,56.0,54.0,56.0,252.0,13832.0,0.0,0.3799,51.0,0.0,0.0,0.0,0.0,,,,,,,17.5,,
1998/06/30,56.0,56.5,55.0,56.5,254.0,14232.0,0.8929,0.3829,52.0,0.0,0.0,0.0,0.0,,,,,,,17.65,,
1998/07/02,55.5,56.5,55.5,56.5,45.0,2533.0,0.0,0.0678,23.0,0.0,0.0,0.0,0.0,,,,,,,17.65,,
1998/07/03,56.0,56.5,55.0,56.5,84.0,4684.0,0.0,0.1266,29.0,0.0,0.0,0.0,0.0,,,,,,,17.65,,
1998/07/04,55.5,56.0,55.0,56.0,101.0,5584.0,-0.885,0.1523,36.0,0.0,0.0,0.0,0.0,,,,,,,17.5,,
1998/07/06,56.0,56.0,53.0,54.0,142.0,7689.0,-3.5714,0.2141,68.0,0.0,0.0,0.0,0.0,,,,,,,0.16,,
1998/07/07,45.6,46.0,44.1,44.8,81.0,3669.0,-0.4444,0.1018,22.0,0.0,0.0,0.0,0.0,,,,,,,14.0,,
1998/07/08,44.8,44.8,43.4,44.8,42.0,1853.0,0.0,0.0528,17.0,0.0,0.0,0.0,0.0,,,,,,,14.0,,
1998/07/09,44.7,44.7,44.5,44.7,48.0,2145.0,-0.2232,0.0603,7.0,0.0,0.0,0.0,0.0,,,,,,,13.96,,
1998/07/10,44.6,44.6,41.6,44.4,26.0,1150.0,-0.6711,0.0327,9.0,0.0,0.0,0.0,0.0,,,,,,,13.87,,
1998/07/13,43.0,43.0,42.4,42.4,15.0,641.0,-4.5045,0.0188,7.0,0.0,0.0,0.0,0.0,,,,,,,13.25,,
1998/07/14,41.2,42.0,41.2,42.0,35.0,1458.0,-0.9434,0.044,21.0,0.0,3.0,13.0,16.0,,,,,,,13.12,,
1998/07/15,42.0,44.9,42.0,44.9,211.0,9240.0,6.9048,0.2651,62.0,0.0,0.0,79.0,79.0,,,,,,,14.03,,
1998/07/16,46.0,46.5,45.0,46.0,138.0,6343.0,2.4499,0.1734,65.0,0.0,0.0,37.0,37.0,,,,,,,14.37,,
1998/07/17,46.5,46.5,45.0,46.0,81.0,3697.0,0.0,0.1018,26.0,0.0,0.0,50.0,50.0,,,,,,,14.37,,
1998/07/18,45.0,45.9,45.0,45.8,62.0,2825.0,-0.4348,0.0779,26.0,0.0,0.0,20.0,20.0,,,,,,,14.31,,
1998/07/20,45.0,45.6,45.0,45.3,52.0,2343.0,-1.0917,0.0653,17.0,0.0,0.0,-43.0,-43.0,,,,,,,14.15,,
1998/07/21,45.0,45.7,43.7,45.7,158.0,7056.0,0.883,0.1985,36.0,0.0,120.0,-60.0,60.0,,,,,,,14.28,,
1998/07/22,43.0,45.4,43.0,45.4,53.0,2382.0,-0.6565,0.0666,13.0,0.0,0.0,21.0,21.0,,,,,,,14.18,,
1998/07/23,45.2,45.5,44.5,45.5,48.0,2177.0,0.2203,0.0603,18.0,0.0,0.0,25.0,25.0,,,,,,,14.21,,
1998/07/24,45.5,46.9,45.4,46.9,218.0,10053.0,3.0769,0.2739,57.0,0.0,0.0,71.0,71.0,,,,,,,14.65,,
1998/07/27,46.7,47.0,46.0,46.9,68.0,3179.0,0.0,0.0854,18.0,0.0,0.0,0.0,0.0,,,,,,,14.65,,
1998/07/28,47.0,47.0,45.5,46.4,58.0,2686.0,-1.0661,0.0729,16.0,0.0,0.0,0.0,0.0,,,,,,,14.5,,
1998/07/29,46.0,46.9,46.0,46.9,150.0,6974.0,1.0776,0.1884,49.0,0.0,0.0,49.0,49.0,,,,,,,14.65,,
1998/07/30,46.9,46.9,46.0,46.7,44.0,2056.0,-0.4264,0.0553,17.0,0.0,0.0,0.0,0.0,,,,,,,14.59,,
1998/07/31,46.6,47.5,46.5,47.4,260.0,12200.0,1.4989,0.3266,56.0,0.0,8.0,42.0,50.0,,,,,,,14.81,,
1998/08/01,47.2,47.5,46.9,47.4,113.0,5343.0,0.0,0.142,46.0,0.0,0.0,0.0,0.0,,,,,,,14.81,,
1998/08/03,47.4,47.5,47.0,47.3,147.0,6943.0,-0.211,0.1847,38.0,0.0,0.0,0.0,0.0,,,,,,,14.78,,
1998/08/04,47.3,47.4,47.0,47.4,107.0,5053.0,0.2114,0.1344,40.0,0.0,0.0,0.0,0.0,,,,,,,14.81,,
1998/08/05,45.0,47.1,45.0,46.8,207.0,9696.0,-1.2658,0.26,31.0,0.0,100.0,0.0,100.0,,,,,,,14.62,,
1998/08/06,46.5,46.8,46.0,46.7,203.0,9471.0,-0.2137,0.255,43.0,0.0,100.0,0.0,100.0,,,,,,,14.59,,
1998/08/07,46.7,47.0,46.5,47.0,282.0,13172.0,0.6424,0.3543,41.0,0.0,100.0,0.0,100.0,,,,,,,14.68,,
1998/08/10,47.0,47.5,47.0,47.5,202.0,9548.0,1.0638,0.2538,34.0,0.0,100.0,0.0,100.0,,,,,,,14.84,,
1998/08/11,47.7,50.5,47.7,50.5,367.0,17986.0,6.3158,0.461,92.0,0.0,100.0,-39.0,61.0,,,,,,,15.78,,
1998/08/12,50.5,51.5,50.0,51.0,255.0,12946.0,0.9901,0.3203,68.0,0.0,100.0,-10.0,90.0,,,,,,,15.93,,
1998/08/13,51.0,51.5,49.5,49.6,255.0,12933.0,-2.7451,0.3203,51.0,0.0,120.0,-53.0,67.0,,,,,,,15.5,,
1998/08/14,50.0,51.0,48.5,49.4,224.0,11088.0,-0.4032,0.2814,53.0,0.0,100.0,-65.0,35.0,,,,,,,15.43,,
1998/08/15,49.5,49.6,47.0,48.5,227.0,11019.0,-1.8219,0.2852,48.0,0.0,100.0,-17.0,83.0,,,,,,,15.15,,
1998/08/17,47.6,47.6,47.0,47.0,22.0,1036.0,-3.0928,0.0276,7.0,0.0,0.0,0.0,0.0,,,,,,,14.68,,
1998/08/18,47.0,47.0,45.3,46.9,16.0,751.0,-0.2128,0.0201,11.0,0.0,0.0,1.0,1.0,,,,,,,14.65,,
1998/08/19,46.9,47.0,46.9,46.9,10.0,470.0,0.0,0.0126,6.0,0.0,0.0,0.0,0.0,,,,,,,14.65,,
1998/08/20,46.8,46.8,46.0,46.5,11.0,509.0,-0.8529,0.0138,4.0,0.0,0.0,0.0,0.0,,,,,,,14.53,,
1998/08/21,47.0,47.0,46.5,46.5,13.0,609.0,0.0,0.0163,7.0,0.0,0.0,0.0,0.0,,,,,,,14.53,,
1998/08/24,46.0,46.0,44.4,46.0,13.0,590.0,-1.0753,0.0163,8.0,0.0,0.0,0.0,0.0,,,,,,,14.37,,
1998/08/25,45.0,45.7,44.0,45.7,27.0,1217.0,-0.6522,0.0339,13.0,0.0,0.0,0.0,0.0,,,,,,,14.28,,
1998/08/26,45.7,45.7,44.5,45.5,12.0,541.0,-0.4376,0.0151,10.0,0.0,0.0,0.0,0.0,,,,,,,14.21,,
1998/08/27,45.0,45.0,43.6,44.5,15.0,667.0,-2.1978,0.0188,12.0,0.0,0.0,0.0,0.0,,,,,,,13.9,,
1998/08/28,44.0,44.5,44.0,44.5,15.0,662.0,0.0,0.0188,7.0,0.0,0.0,0.0,0.0,,,,,,,13.9,,
