年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
2022/09/26,98.7,98.7,96.4,97.0,245.0,23872.0,-3.0,0.49,281.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/09/27,97.1,98.0,97.1,97.8,138.0,13506.0,0.8247,0.276,171.0,3.0,0.0,0.0,3.0,,,,,,,,,
2022/09/28,98.0,98.1,97.1,97.2,124.0,12166.0,-0.6135,0.248,149.0,5.0,0.0,0.0,5.0,,,,,,,,,
2022/09/29,98.0,98.0,97.5,97.5,33.0,3230.0,0.3086,0.066,49.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/09/30,97.2,97.3,97.0,97.0,53.0,5216.0,-0.5128,0.106,73.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/03,96.8,96.9,96.8,96.8,38.0,3744.0,-0.2062,0.076,49.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/04,96.9,97.0,96.0,96.4,80.0,7789.0,-0.4132,0.16,97.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/05,96.5,96.6,96.4,96.5,44.0,4299.0,0.1037,0.088,54.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/06,96.4,96.5,96.3,96.3,49.0,4760.0,-0.2073,0.098,63.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/07,96.2,96.3,96.2,96.2,33.0,3214.0,-0.1038,0.066,49.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/11,96.0,96.0,95.6,95.7,64.0,6152.0,-0.5198,0.128,86.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/12,95.6,95.6,95.4,95.4,49.0,4721.0,-0.3135,0.098,62.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/13,95.4,95.4,94.8,94.9,71.0,6790.0,-0.5241,0.142,90.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/14,94.9,95.1,94.9,95.1,33.0,3153.0,0.2107,0.066,41.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/17,94.8,94.9,94.8,94.8,24.0,2287.0,-0.3155,0.048,26.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/18,94.8,94.9,94.8,94.9,19.0,1805.0,0.1055,0.038,22.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/19,94.9,94.9,94.8,94.8,20.0,1917.0,-0.1054,0.04,24.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/20,94.8,94.8,94.7,94.7,30.0,2893.0,-0.1055,0.06,48.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/21,94.7,94.7,94.1,94.1,20.0,1965.0,-0.6336,0.04,35.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/24,94.0,94.1,93.8,93.8,55.0,5217.0,-0.3188,0.11,51.0,0.0,0.0,-10.0,-10.0,,,,,,,,,
2022/10/25,93.8,93.8,92.8,92.8,103.0,9597.0,-1.0661,0.206,89.0,0.0,0.0,-35.0,-35.0,,,,,,,,,
2022/10/26,92.6,92.6,92.3,92.3,32.0,3010.0,-0.5388,0.064,41.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/10/27,92.3,92.4,92.3,92.3,24.0,2251.0,0.0,0.048,38.0,1.0,0.0,0.0,1.0,,,,,,,,,
2022/10/28,92.3,92.6,92.3,92.5,16.0,1517.0,0.2167,0.032,30.0,1.0,0.0,0.0,1.0,,,,,,,,,
2022/10/31,92.4,92.5,92.3,92.4,13.0,1263.0,-0.1081,0.026,23.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/11/01,92.4,93.0,92.4,92.9,21.0,1951.0,0.5411,0.042,12.0,-1.0,0.0,-10.0,-11.0,,,,,,,,,
2022/11/02,92.9,93.0,92.8,92.9,8.0,824.0,0.0,0.016,18.0,-2.0,0.0,0.0,-2.0,,,,,,,,,
2022/11/03,92.7,93.1,92.7,93.1,15.0,1480.0,0.2153,0.03,24.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/11/04,93.1,93.1,92.9,93.0,6.0,574.0,-0.1074,0.012,8.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/11/07,93.2,93.2,93.0,93.0,6.0,567.0,0.0,0.012,10.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/11/08,92.7,92.8,92.6,92.8,5.0,525.0,-0.2151,0.01,20.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/11/09,92.5,93.0,92.5,92.6,12.0,1118.0,-0.2155,0.024,16.0,-1.0,0.0,0.0,-1.0,,,,,,,,,
2022/11/10,92.5,93.0,92.5,92.6,13.0,1223.0,0.0,0.026,24.0,0.0,0.0,-1.0,-1.0,,,,,,,,,
2022/11/11,93.0,93.1,92.7,93.1,29.0,2728.0,0.54,0.058,42.0,-2.0,0.0,-3.0,-5.0,,,,,,,,,
2022/11/14,93.0,93.1,93.0,93.1,15.0,1419.0,0.0,0.03,27.0,0.0,0.0,-5.0,-5.0,,,,,,,,,
2022/11/15,92.9,93.0,92.8,93.0,26.0,2463.0,-0.1074,0.052,46.0,-1.0,0.0,0.0,-1.0,,,,,,,,,
2022/11/16,92.9,93.0,92.8,92.9,24.0,2296.0,-0.1075,0.048,32.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/11/17,93.0,93.1,93.0,93.1,11.0,1036.0,0.2153,0.022,14.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022/11/18,93.1,93.1,92.9,93.0,16.0,1516.0,-0.1074,0.032,19.0,0.0,0.0,-5.0,-5.0,,,,,,,,,
2022/11/21,93.1,93.5,93.1,93.5,12.0,1142.0,0.5376,0.024,14.0,0.0,0.0,-5.0,-5.0,,,,,,,,,
2022/11/22,93.5,93.7,93.5,93.7,14.0,1348.0,0.2139,0.028,11.0,0.0,0.0,-7.0,-7.0,,,,,,,,,
