年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
2018/12/05,9.22,10.0,9.22,10.0,14113.0,138765.0,0.0,1.3337,1104.0,0.0,0.0,85.0,85.0,,,,,,,0.0,,
2018/12/06,9.95,9.99,9.86,9.99,5374.0,53548.0,-0.1,0.5079,386.0,5.0,0.0,0.0,5.0,,,,,,,0.0,,
2018/12/07,9.93,9.98,9.9,9.98,1708.0,17009.0,-0.1001,0.1614,173.0,0.0,0.0,70.0,70.0,,,,,,,0.0,,
2018/12/10,9.9,9.98,9.9,9.98,946.0,9428.0,0.0,0.0894,89.0,2.0,0.0,15.0,17.0,,,,,,,0.0,,
2018/12/11,9.98,9.99,9.97,9.98,905.0,9030.0,0.0,0.0855,79.0,10.0,0.0,0.0,10.0,,,,,,,0.0,,
2018/12/12,9.98,9.98,9.95,9.98,418.0,4168.0,0.0,0.0395,46.0,7.0,0.0,0.0,7.0,,,,,,,0.0,,
2018/12/13,9.97,9.97,9.95,9.97,339.0,3377.0,-0.1002,0.032,44.0,5.0,0.0,0.0,5.0,,,,,,,0.0,,
2018/12/14,9.97,9.97,9.94,9.97,540.0,5379.0,0.0,0.051,63.0,0.0,0.0,25.0,25.0,,,,,,,0.0,,
2018/12/17,9.97,9.97,9.93,9.96,423.0,4211.0,-0.1003,0.04,56.0,0.0,0.0,15.0,15.0,,,,,,,0.0,,
2018/12/18,9.95,9.96,9.91,9.95,2008.0,19985.0,-0.1004,0.1898,48.0,,,,,,,,,,,0.0,,
2018/12/19,9.95,9.96,9.92,9.96,369.0,3673.0,0.1005,0.0349,38.0,,,,,,,,,,,0.0,,
2018/12/20,9.95,9.99,9.94,9.98,2347.0,23411.0,0.2008,0.2218,116.0,,,,,,,,,,,0.0,,
2018/12/21,9.99,9.99,9.96,9.99,214.0,2136.0,0.1002,0.0202,31.0,,,,,,,,,,,0.0,,
2018/12/22,9.99,9.99,9.97,9.99,297.0,2965.0,0.0,0.0281,27.0,,,,,,,,,,,0.0,,
2018/12/24,9.99,9.99,9.95,9.99,356.0,3554.0,0.0,0.0336,37.0,,,,,,,,,,,0.0,,
2018/12/25,9.95,9.99,9.94,9.99,115.0,1145.0,0.0,0.0109,14.0,,,,,,,,,,,0.0,,
2018/12/26,9.98,10.0,9.97,10.0,785.0,7848.0,0.1001,0.0742,29.0,,,,,,,,,,,0.0,,
2018/12/27,9.99,10.0,9.98,10.0,495.0,4948.0,0.0,0.0468,44.0,,,,,,,,,,,0.0,,
2018/12/28,9.98,10.05,9.98,10.05,3729.0,37460.0,0.5,0.3524,87.0,,,,,,,,,,,0.0,,
