年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
2017/12/01,50.8,50.8,50.4,50.6,4699.0,237752.0,1.2,2.3495,2828.0,0.0,0.0,24.0,24.0,,,,,,,,,
2017/12/04,50.6,50.8,50.5,50.6,1702.0,86205.0,0.0,0.851,1001.0,0.0,0.0,498.0,498.0,,,,,,,,,
2017/12/05,50.6,50.6,50.4,50.5,1482.0,74898.0,-0.1976,0.741,691.0,0.0,0.0,-273.0,-273.0,,,,,,,,,
2017/12/06,50.5,50.5,50.3,50.3,1153.0,58114.0,-0.396,0.5765,587.0,1.0,0.0,115.0,116.0,,,,,,,,,
2017/12/07,50.3,50.4,50.3,50.3,362.0,18227.0,0.0,0.181,275.0,0.0,0.0,60.0,60.0,,,,,,,,,
2017/12/08,50.3,50.4,50.3,50.3,420.0,21133.0,0.0,0.21,290.0,0.0,0.0,-198.0,-198.0,,,,,,,,,
2017/12/11,50.3,50.4,50.3,50.3,274.0,13825.0,0.0,0.137,191.0,0.0,0.0,-30.0,-30.0,,,,,,,,,
2017/12/12,50.3,50.3,50.2,50.2,370.0,18607.0,-0.1988,0.185,288.0,0.0,0.0,-20.0,-20.0,,,,,,,,,
2017/12/13,50.2,50.3,50.2,50.3,496.0,24908.0,0.1992,0.248,253.0,0.0,5.0,-320.0,-315.0,,,,,,,,,
2017/12/14,50.3,50.3,50.1,50.2,556.0,27921.0,-0.1988,0.278,320.0,0.0,0.0,-100.0,-100.0,,,,,,,,,
2017/12/15,50.2,50.3,50.1,50.2,346.0,17415.0,0.0,0.173,271.0,0.0,0.0,-58.0,-58.0,,,,,,,,,
2017/12/18,50.2,50.3,50.1,50.1,204.0,10275.0,-0.1992,0.102,154.0,0.0,0.0,-10.0,-10.0,,,,,,,,,
2017/12/19,50.2,50.2,50.0,50.1,572.0,28682.0,0.0,0.286,396.0,0.0,0.0,-11.0,-11.0,,,,,,,,,
2017/12/20,50.1,50.2,50.0,50.1,495.0,24814.0,0.0,0.2475,183.0,0.0,0.0,-116.0,-116.0,,,,,,,,,
2017/12/21,50.1,50.1,50.0,50.1,111.0,5604.0,0.0,0.0555,72.0,0.0,0.0,-55.0,-55.0,,,,,,,,,
2017/12/22,50.1,50.1,50.0,50.1,394.0,19706.0,0.0,0.197,271.0,0.0,0.0,10.0,10.0,,,,,,,,,
2017/12/25,50.1,50.1,50.0,50.1,437.0,21855.0,0.0,0.2185,163.0,0.0,0.0,-43.0,-43.0,,,,,,,,,
2017/12/26,50.1,50.1,50.0,50.1,279.0,13960.0,0.0,0.1395,133.0,0.0,0.0,-27.0,-27.0,,,,,,,,,
2017/12/27,50.1,50.1,50.0,50.1,500.0,25045.0,0.0,0.25,210.0,0.0,0.0,-201.0,-201.0,,,,,,,,,
2017/12/28,50.0,50.1,49.95,50.0,852.0,42635.0,-0.1996,0.426,274.0,0.0,0.0,-331.0,-331.0,,,,,,,,,
2017/12/29,50.0,50.1,50.0,50.1,301.0,15084.0,0.2,0.1505,160.0,0.0,0.0,21.0,21.0,,,,,,,,,
2018/01/02,50.0,50.1,50.0,50.0,133.0,6685.0,-0.1996,0.0665,122.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/01/03,50.1,50.1,50.0,50.1,242.0,12121.0,0.2,0.121,94.0,0.0,0.0,160.0,160.0,,,,,,,,,
2018/01/04,50.1,50.2,50.1,50.1,271.0,13620.0,0.0,0.1355,118.0,0.0,0.0,33.0,33.0,,,,,,,,,
2018/01/05,50.1,50.1,50.0,50.1,369.0,18499.0,0.0,0.1845,138.0,0.0,0.0,100.0,100.0,,,,,,,,,
2018/01/08,50.1,50.1,50.0,50.1,91.0,4554.0,0.0,0.0455,64.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/01/09,50.1,50.1,50.0,50.1,847.0,42359.0,0.0,0.4235,266.0,0.0,0.0,160.0,160.0,,,,,,,,,
2018/01/10,50.1,50.1,50.0,50.1,203.0,10189.0,0.0,0.1015,114.0,0.0,0.0,18.0,18.0,,,,,,,,,
2018/01/11,50.0,50.1,50.0,50.1,334.0,16729.0,0.0,0.167,150.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/01/12,50.1,50.1,50.0,50.1,163.0,8164.0,0.0,0.0815,65.0,0.0,0.0,27.0,27.0,,,,,,,,,
2018/01/15,50.1,50.1,50.0,50.1,316.0,15826.0,0.0,0.158,136.0,0.0,0.0,27.0,27.0,,,,,,,,,
2018/01/16,50.1,50.1,50.0,50.0,294.0,14710.0,-0.1996,0.147,56.0,0.0,0.0,26.0,26.0,,,,,,,,,
2018/01/17,50.1,50.1,50.0,50.1,109.0,5462.0,0.2,0.0545,65.0,0.0,0.0,25.0,25.0,,,,,,,,,
2018/01/18,50.1,50.1,50.0,50.1,812.0,40618.0,0.0,0.406,205.0,0.0,0.0,32.0,32.0,,,,,,,,,
2018/01/19,50.1,50.1,50.0,50.1,113.0,5692.0,0.0,0.0565,66.0,0.0,0.0,27.0,27.0,,,,,,,,,
2018/01/22,50.1,50.1,50.0,50.1,506.0,25340.0,0.0,0.253,191.0,0.0,0.0,26.0,26.0,,,,,,,,,
2018/01/23,50.1,50.1,50.0,50.0,306.0,15305.0,-0.1996,0.153,127.0,0.0,0.0,35.0,35.0,,,,,,,,,
2018/01/24,50.1,50.1,50.0,50.1,86.0,4306.0,0.2,0.043,49.0,0.0,0.0,26.0,26.0,,,,,,,,,
2018/01/25,50.0,50.1,50.0,50.1,183.0,9159.0,0.0,0.0915,69.0,0.0,0.0,31.0,31.0,,,,,,,,,
2018/01/26,50.0,50.1,50.0,50.1,178.0,8934.0,0.0,0.089,75.0,0.0,0.0,24.0,24.0,,,,,,,,,
2018/01/29,50.0,50.1,50.0,50.0,347.0,17394.0,-0.1996,0.1735,160.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/01/30,50.0,50.1,50.0,50.0,114.0,5700.0,0.0,0.057,66.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/01/31,50.0,50.1,50.0,50.1,86.0,4302.0,0.2,0.043,48.0,0.0,0.0,15.0,15.0,,,,,,,,,
2018/02/01,50.1,50.1,50.0,50.1,103.0,5155.0,0.0,0.0515,67.0,0.0,0.0,24.0,24.0,,,,,,,,,
2018/02/02,50.1,50.1,50.0,50.0,85.0,4276.0,-0.1996,0.0425,54.0,0.0,0.0,27.0,27.0,,,,,,,,,
2018/02/05,50.0,50.1,50.0,50.1,321.0,16058.0,0.2,0.1605,187.0,0.0,0.0,26.0,26.0,,,,,,,,,
2018/02/06,50.0,50.0,49.85,50.0,626.0,31304.0,-0.1996,0.313,296.0,0.0,0.0,20.0,20.0,,,,,,,,,
2018/02/07,49.95,50.0,49.95,50.0,274.0,13694.0,0.0,0.137,114.0,0.0,0.0,49.0,49.0,,,,,,,,,
2018/02/08,50.0,50.0,49.95,50.0,173.0,8662.0,0.0,0.0865,75.0,0.0,0.0,35.0,35.0,,,,,,,,,
2018/02/09,49.95,50.0,49.9,50.0,364.0,18179.0,0.0,0.182,172.0,0.0,0.0,20.0,20.0,,,,,,,,,
2018/02/12,49.95,50.0,49.9,50.0,355.0,17732.0,0.0,0.1775,110.0,0.0,0.0,-25.0,-25.0,,,,,,,,,
2018/02/21,50.0,50.1,50.0,50.1,257.0,12901.0,0.2,0.1285,111.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/02/22,50.1,50.1,50.0,50.1,229.0,11503.0,0.0,0.1145,100.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/02/23,50.1,50.1,50.0,50.1,127.0,6360.0,0.0,0.0635,48.0,0.0,0.0,2.0,2.0,,,,,,,,,
2018/02/26,50.1,50.1,50.0,50.1,194.0,9751.0,0.0,0.097,65.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/02/27,50.1,50.2,50.0,50.2,514.0,25765.0,0.1996,0.257,202.0,0.0,0.0,5.0,5.0,,,,,,,,,
2018/03/01,50.1,50.2,50.1,50.2,144.0,7250.0,0.0,0.072,58.0,0.0,0.0,1.0,1.0,,,,,,,,,
2018/03/02,50.2,50.2,50.1,50.2,76.0,3823.0,0.0,0.038,35.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/03/05,50.2,50.3,50.2,50.2,536.0,26946.0,0.0,0.268,228.0,0.0,0.0,-9.0,-9.0,,,,,,,,,
2018/03/06,50.3,50.3,50.3,50.3,450.0,22638.0,0.1992,0.225,196.0,0.0,0.0,20.0,20.0,,,,,,,,,
2018/03/07,50.3,50.4,50.3,50.3,307.0,15453.0,0.0,0.1535,121.0,0.0,0.0,40.0,40.0,,,,,,,,,
2018/03/08,50.4,50.6,50.3,50.4,899.0,45365.0,0.1988,0.4495,275.0,0.0,0.0,35.0,35.0,,,,,,,,,
2018/03/09,50.5,50.6,50.5,50.6,328.0,16597.0,0.3968,0.164,174.0,0.0,0.0,-29.0,-29.0,,,,,,,,,
2018/03/12,50.6,50.7,50.6,50.6,596.0,30243.0,0.0,0.298,205.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/03/13,50.6,50.6,50.5,50.6,500.0,25297.0,0.0,0.25,171.0,0.0,0.0,2.0,2.0,,,,,,,,,
2018/03/14,50.6,50.6,50.5,50.6,204.0,10315.0,0.0,0.102,64.0,0.0,-29.0,0.0,-29.0,,,,,,,,,
2018/03/15,50.6,50.7,50.5,50.7,313.0,15876.0,0.1976,0.1565,141.0,0.0,-29.0,0.0,-29.0,,,,,,,,,
2018/03/16,50.7,50.7,50.6,50.7,597.0,30238.0,0.0,0.2985,114.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/03/19,50.7,50.7,50.6,50.6,528.0,26795.0,-0.1972,0.264,116.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/03/20,50.6,50.7,50.6,50.6,254.0,12873.0,0.0,0.127,71.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/03/21,50.7,50.7,50.6,50.7,583.0,29596.0,0.1976,0.2915,134.0,0.0,0.0,29.0,29.0,,,,,,,,,
2018/03/22,50.7,50.8,50.6,50.8,361.0,18306.0,0.1972,0.1805,120.0,0.0,-17.0,15.0,-2.0,,,,,,,,,
2018/03/23,50.7,50.8,50.6,50.8,309.0,15668.0,0.0,0.1545,100.0,0.0,0.0,2.0,2.0,,,,,,,,,
2018/03/26,50.7,50.8,50.6,50.8,205.0,10396.0,0.0,0.1025,67.0,0.0,0.0,2.0,2.0,,,,,,,,,
2018/03/27,50.8,50.8,50.7,50.8,207.0,10525.0,0.0,0.1035,56.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/03/28,50.7,50.8,50.7,50.7,1111.0,56359.0,-0.1969,0.5555,159.0,0.0,0.0,2.0,2.0,,,,,,,,,
2018/03/29,50.7,50.8,50.7,50.7,224.0,11385.0,0.0,0.112,99.0,0.0,-29.0,0.0,-29.0,,,,,,,,,
2018/03/30,50.7,50.9,50.7,50.9,155.0,7877.0,0.3945,0.0775,81.0,0.0,100.0,0.0,100.0,,,,,,,,,
2018/03/31,50.9,51.0,50.8,50.9,269.0,13708.0,0.0,0.1345,142.0,0.0,59.0,0.0,59.0,,,,,,,,,
2018/04/02,50.9,51.1,50.9,51.0,250.0,12783.0,0.1965,0.125,116.0,0.0,0.0,2.0,2.0,,,,,,,,,
2018/04/03,51.0,51.4,51.0,51.3,609.0,31226.0,0.5882,0.3045,150.0,0.0,-28.0,0.0,-28.0,,,,,,,,,
2018/04/09,51.4,51.6,51.4,51.4,590.0,30416.0,0.1949,0.295,130.0,0.0,100.0,0.0,100.0,,,,,,,,,
2018/04/10,51.4,51.6,51.4,51.6,337.0,17372.0,0.3891,0.1685,117.0,0.0,0.0,10.0,10.0,,,,,,,,,
2018/04/11,51.6,51.7,51.5,51.7,1110.0,57326.0,0.1938,0.555,147.0,0.0,178.0,0.0,178.0,,,,,,,,,
2018/04/12,51.6,51.7,51.5,51.6,358.0,18504.0,-0.1934,0.179,63.0,0.0,100.0,0.0,100.0,,,,,,,,,
2018/04/13,51.6,51.6,51.5,51.6,499.0,25748.0,0.0,0.2495,62.0,0.0,200.0,0.0,200.0,,,,,,,,,
2018/04/16,51.6,51.7,51.6,51.7,228.0,11808.0,0.1938,0.114,71.0,0.0,111.0,1.0,112.0,,,,,,,,,
2018/04/17,51.6,51.7,51.6,51.6,661.0,34146.0,-0.1934,0.3305,108.0,0.0,0.0,0.0,0.0,,,,,,,,,
2018/04/18,51.6,51.6,51.4,51.5,421.0,21727.0,-0.1938,0.2105,152.0,0.0,170.0,1.0,171.0,,,,,,,,,
2018/04/19,51.5,51.6,51.5,51.6,256.0,13241.0,0.1942,0.128,183.0,0.0,132.0,1.0,133.0,,,,,,,,,
2018/04/20,51.6,51.6,51.5,51.6,750.0,38695.0,0.0,0.375,167.0,0.0,420.0,4.0,424.0,,,,,,,,,
2018/04/23,51.6,51.7,51.5,51.6,577.0,29772.0,0.0,0.2885,220.0,0.0,200.0,0.0,200.0,,,,,,,,,
