年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
1998/02/25,51.0,51.0,51.0,51.0,1.0,51.0,6.25,0.004,1.0,0.0,0.0,-1.0,-1.0,,,,,,,25.24,,
1998/02/26,54.5,54.5,54.5,54.5,1.0,55.0,6.8627,0.004,1.0,0.0,0.0,-1.0,-1.0,,,,,,,26.98,,
1998/02/27,58.0,58.0,58.0,58.0,1.0,58.0,6.422,0.004,1.0,0.0,0.0,-1.0,-1.0,,,,,,,28.71,,
1998/03/02,62.0,62.0,62.0,62.0,1.0,62.0,6.8966,0.004,1.0,0.0,0.0,-1.0,-1.0,,,,,,,30.69,,
1998/03/03,66.0,66.0,66.0,66.0,1.0,66.0,6.4516,0.004,1.0,0.0,0.0,-1.0,-1.0,,,,,,,32.67,,
1998/03/04,70.5,70.5,70.5,70.5,1.0,71.0,6.8182,0.004,1.0,0.0,0.0,-1.0,-1.0,,,,,,,34.9,,
1998/03/05,75.0,75.0,75.0,75.0,154.0,11550.0,6.383,0.616,75.0,0.0,0.0,0.0,0.0,,,,,,,37.12,,
1998/03/06,75.0,80.0,72.0,80.0,495.0,38476.0,6.6667,1.98,253.0,0.0,0.0,0.0,0.0,,,,,,,39.6,,
1998/03/07,85.5,85.5,77.0,78.0,381.0,31468.0,-2.5,1.524,205.0,0.0,0.0,-63.0,-63.0,,,,,,,38.61,,
1998/03/09,78.0,79.0,75.0,77.0,215.0,16394.0,-1.2821,0.86,90.0,0.0,0.0,0.0,0.0,,,,,,,38.11,,
1998/03/10,75.0,78.0,75.0,78.0,184.0,14138.0,1.2987,0.736,70.0,0.0,0.0,0.0,0.0,,,,,,,38.61,,
1998/03/11,79.0,81.5,79.0,81.5,313.0,25034.0,4.4872,1.252,128.0,0.0,0.0,-66.0,-66.0,,,,,,,40.34,,
1998/03/12,82.0,82.0,80.0,80.0,187.0,15043.0,-1.8405,0.748,74.0,0.0,0.0,-14.0,-14.0,,,,,,,39.6,,
1998/03/13,80.0,85.0,79.0,83.0,660.0,53882.0,3.75,2.64,193.0,0.0,60.0,-114.0,-54.0,,,,,,,41.08,,
1998/03/16,84.0,84.0,82.5,83.0,152.0,12649.0,0.0,0.608,79.0,0.0,95.0,-10.0,85.0,,,,,,,41.08,,
1998/03/17,83.5,85.0,83.0,83.0,228.0,19125.0,0.0,0.912,80.0,0.0,145.0,-10.0,135.0,,,,,,,41.08,,
1998/03/18,83.0,83.0,80.5,80.5,121.0,9868.0,-3.012,0.484,58.0,0.0,0.0,20.0,20.0,,,,,,,39.85,,
1998/03/19,80.5,82.0,80.5,81.5,105.0,8522.0,1.2422,0.42,58.0,0.0,0.0,10.0,10.0,,,,,,,40.34,,
1998/03/20,81.5,84.0,81.0,83.0,260.0,21581.0,1.8405,1.04,129.0,0.0,0.0,-10.0,-10.0,,,,,,,41.08,,
1998/03/21,83.0,83.0,81.0,81.0,96.0,7862.0,-2.4096,0.384,45.0,0.0,0.0,-33.0,-33.0,,,,,,,40.09,,
