年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
2014/09/25,81.6,86.0,75.4,76.0,5095.0,414937.0,31.0345,7.9629,3548.0,-130.0,0.0,0.0,-130.0,,,,,,,0.0,2.95,3.95
2014/09/26,71.8,71.8,67.0,68.0,2509.0,171677.0,-10.5263,3.9213,1440.0,0.0,0.0,0.0,0.0,,,,,,,12.14,2.64,4.41
2014/09/29,68.5,69.2,64.6,65.5,1596.0,105738.0,-3.6765,2.4944,1003.0,0.0,0.0,0.0,0.0,,,,,,,11.7,2.54,4.58
2014/09/30,65.6,66.4,64.3,65.0,783.0,51333.0,-0.7634,1.2237,537.0,0.0,0.0,0.0,0.0,,,,,,,11.61,2.52,4.62
2014/10/01,64.8,69.1,64.5,68.6,2012.0,135353.0,5.5385,3.1291,1079.0,0.0,0.0,100.0,100.0,,,,,,,12.25,2.66,4.37
2014/10/02,67.6,68.2,65.7,66.2,923.0,61827.0,-3.4985,1.4355,529.0,0.0,0.0,0.0,0.0,,,,,,,11.82,2.57,4.53
2014/10/03,66.9,67.5,65.7,66.5,914.0,60891.0,0.4532,1.4215,498.0,0.0,0.0,138.0,138.0,,,,,,,11.88,2.58,4.51
2014/10/06,66.9,71.1,66.9,71.1,1500.0,103319.0,6.9173,2.3329,867.0,0.0,0.0,0.0,0.0,,,,,,,12.7,2.76,4.22
2014/10/07,74.0,76.0,72.0,76.0,3843.0,287524.0,6.8917,5.9768,2379.0,0.0,0.0,-19.0,-19.0,,,,,,,13.57,2.95,3.95
2014/10/08,75.2,75.5,72.2,72.9,1969.0,145494.0,-4.0789,3.0623,1411.0,2.0,0.0,0.0,2.0,,,,,,,13.02,2.83,4.12
2014/10/09,73.5,75.0,71.0,71.0,862.0,62884.0,-2.6063,1.3406,625.0,0.0,0.0,0.0,0.0,,,,,,,12.68,2.76,4.23
2014/10/13,66.5,67.7,66.1,66.1,987.0,65614.0,-6.9014,1.535,552.0,-2.0,0.0,0.0,-2.0,,,,,,,11.8,2.57,4.54
2014/10/14,65.1,66.4,63.1,65.0,823.0,53427.0,-1.6641,1.28,505.0,0.0,0.0,31.0,31.0,,,,,,,11.61,2.52,4.62
