年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
2006/04/07,324.0,363.0,324.0,360.0,42799.0,14760573.0,44.0,7.1295,14258.0,12580.0,9539.0,-465.0,21654.0,,,,,,,0.0,21.91,0.0
2006/04/10,360.0,370.5,357.0,358.5,7547.0,2737948.0,-0.4167,1.2572,3858.0,1088.0,1631.0,-14.0,2705.0,,,,,,,149.38,21.82,0.0
2006/04/11,360.0,370.0,358.5,370.0,7481.0,2734132.0,3.2078,1.2462,3681.0,1080.0,1132.0,255.0,2467.0,,,,,,,154.17,22.52,0.0
2006/04/12,360.0,371.0,360.0,369.5,5144.0,1888081.0,-0.1351,0.8569,2569.0,1484.0,478.0,294.0,2256.0,,,,,,,153.96,22.49,0.0
2006/04/13,369.5,373.0,360.0,367.0,4124.0,1518137.0,-0.6766,0.687,1915.0,266.0,254.0,286.0,806.0,,,,,,,152.92,22.34,0.0
2006/04/14,366.5,366.5,356.0,357.0,3880.0,1393498.0,-2.7248,0.6463,2101.0,-168.0,705.0,468.0,1005.0,,,,,,,148.75,21.73,0.0
2006/04/17,356.5,357.0,337.0,350.0,6308.0,2194762.0,-1.9608,1.0508,3307.0,2922.0,-10.0,336.0,3248.0,,,,,,,145.83,21.3,0.0
2006/04/18,351.0,360.0,347.0,358.0,3505.0,1248528.0,2.2857,0.5839,1595.0,833.0,332.0,236.0,1401.0,,,,,,,149.17,16.37,0.0
2006/04/19,360.0,365.0,353.0,353.5,2468.0,887691.0,-1.257,0.4111,1261.0,1100.0,195.0,31.0,1326.0,,,,,,,52.92,16.16,0.0
2006/04/20,357.0,362.0,353.5,360.0,3099.0,1111756.0,1.8388,0.5162,1436.0,1194.0,-117.0,534.0,1611.0,,,,,,,53.89,16.46,0.0
2006/04/21,360.0,363.0,355.0,355.0,3302.0,1189729.0,-1.3889,0.5501,1566.0,1012.0,158.0,426.0,1596.0,,,,,,,53.14,16.23,0.0
2006/04/24,357.0,357.0,345.0,345.5,3704.0,1293288.0,-2.6761,0.617,1637.0,1465.0,-560.0,-471.0,434.0,,,,,,,51.72,15.8,0.0
2006/04/25,346.0,346.0,329.0,339.0,7460.0,2520163.0,-1.8813,1.2427,3074.0,4400.0,-1348.0,-170.0,2882.0,,,,,,,50.75,15.5,0.0
2006/04/26,338.0,348.0,329.0,338.0,6810.0,2323179.0,-0.295,1.1344,3262.0,3716.0,-625.0,-100.0,2991.0,,,,,,,50.6,15.45,0.0
2006/04/27,344.5,344.5,324.0,332.0,4951.0,1629075.0,-1.7751,0.8247,2314.0,1104.0,-804.0,-135.0,165.0,,,,,,,49.7,12.94,1.78
2006/04/28,330.0,343.0,325.0,343.0,2705.0,899165.0,3.3133,0.4506,1452.0,210.0,-122.0,45.0,133.0,,,,,,,51.35,13.37,1.72
2006/05/02,339.0,339.5,329.0,332.0,3073.0,1023332.0,-3.207,0.5119,1196.0,514.0,-389.0,-260.0,-135.0,,,,,,,49.7,12.94,1.78
2006/05/03,332.0,340.0,327.0,333.5,2290.0,764438.0,0.4518,0.3815,1065.0,452.0,-406.0,199.0,245.0,,,,,,,49.93,13.0,1.77
2006/05/04,335.0,338.5,330.0,335.0,1864.0,625113.0,0.4498,0.3105,900.0,718.0,-51.0,58.0,725.0,,,,,,,50.15,13.06,1.76
2006/05/05,336.0,336.0,330.0,330.0,1378.0,457407.0,-1.4925,0.2295,903.0,444.0,-202.0,-2.0,240.0,,,,,,,49.48,12.87,1.79
2006/05/08,333.0,334.0,330.0,331.0,1292.0,427654.0,0.303,0.2152,675.0,871.0,-245.0,-41.0,585.0,,,,,,,49.63,12.9,1.78
2006/05/09,332.0,335.0,325.0,329.0,2401.0,792912.0,-0.6042,0.4,1197.0,787.0,-357.0,-140.0,290.0,,,,,,,49.33,12.83,1.79
2006/05/10,329.0,331.0,310.0,319.5,2973.0,954845.0,-2.8875,0.4952,1353.0,790.0,-631.0,34.0,193.0,,,,,,,47.9,12.46,1.85
2006/05/11,316.0,323.0,316.0,322.5,1509.0,484658.0,0.939,0.2514,775.0,445.0,-53.0,-45.0,347.0,,,,,,,48.35,12.57,1.83
2006/05/12,323.0,324.5,321.5,323.5,1487.0,480300.0,0.3101,0.2477,627.0,611.0,-404.0,-90.0,117.0,,,,,,,48.5,12.61,1.82
2006/05/15,324.0,324.0,301.0,309.0,2525.0,782099.0,-4.4822,0.4206,1420.0,123.0,-216.0,127.0,34.0,,,,,,,46.33,12.05,1.91
2006/05/16,305.0,306.0,288.0,290.0,5108.0,1501964.0,-6.1489,0.8509,2647.0,156.0,21.0,16.0,193.0,,,,,,,43.48,11.31,2.03
2006/05/17,289.0,307.0,286.5,306.0,3979.0,1177756.0,5.5172,0.6628,2037.0,1529.0,195.0,-45.0,1679.0,,,,,,,45.88,11.93,1.93
2006/05/18,300.0,309.5,299.5,304.0,1664.0,506596.0,-0.6536,0.2772,892.0,95.0,98.0,65.0,258.0,,,,,,,45.58,11.85,1.94
2006/05/19,304.0,312.0,303.0,311.5,1597.0,491439.0,2.4671,0.266,1009.0,615.0,58.0,-162.0,511.0,,,,,,,46.7,12.14,1.89
2006/05/22,315.0,316.0,311.0,311.5,1837.0,577636.0,0.0,0.306,1101.0,701.0,-44.0,-151.0,506.0,,,,,,,46.7,12.14,1.89
2006/05/23,311.5,311.5,290.5,295.0,4456.0,1321023.0,-5.297,0.7423,2528.0,87.0,-655.0,-90.0,-658.0,,,,,,,44.23,11.5,2.0
2006/05/24,301.0,301.0,282.0,290.0,3417.0,995224.0,-1.6949,0.5692,1518.0,-133.0,-113.0,-93.0,-339.0,,,,,,,43.48,11.31,2.03
2006/05/25,290.0,292.0,283.0,290.0,3572.0,1033672.0,0.0,0.595,1386.0,1060.0,-110.0,337.0,1287.0,,,,,,,43.48,11.31,2.03
2006/05/26,297.0,303.0,295.0,301.5,3193.0,955692.0,3.9655,0.5319,1676.0,1294.0,-478.0,-72.0,744.0,,,,,,,45.2,11.75,1.96
2006/05/29,301.5,309.5,301.5,308.0,2115.0,647987.0,2.1559,0.3523,1303.0,829.0,-22.0,-6.0,801.0,,,,,,,46.18,12.01,1.92
2006/05/30,312.0,329.5,310.0,323.0,6784.0,2193439.0,4.8701,1.1301,2478.0,1264.0,1265.0,-418.0,2111.0,,,,,,,48.43,12.59,1.83
2006/06/01,320.0,328.5,317.5,320.0,2322.0,752197.0,-0.9288,0.3868,1120.0,394.0,339.0,-10.0,723.0,,,,,,,47.98,12.48,1.84
2006/06/02,324.0,327.0,317.0,319.5,1995.0,638478.0,-0.1563,0.3323,967.0,284.0,267.0,-25.0,526.0,,,,,,,47.9,12.46,1.85
2006/06/05,319.0,320.0,300.0,301.0,1820.0,558797.0,-5.7903,0.3032,932.0,-96.0,76.0,-279.0,-299.0,,,,,,,45.13,11.73,1.96
2006/06/06,301.0,307.0,298.0,306.0,1199.0,361723.0,1.6611,0.1997,515.0,174.0,5.0,-158.0,21.0,,,,,,,45.88,11.93,1.93
2006/06/07,304.5,304.5,289.5,291.5,2415.0,715941.0,-4.7386,0.4023,1118.0,-818.0,110.0,-31.0,-739.0,,,,,,,43.7,11.36,2.02
2006/06/08,290.0,290.0,271.5,271.5,4727.0,1301780.0,-6.8611,0.7874,1703.0,-266.0,14.0,-543.0,-795.0,,,,,,,40.7,10.58,2.17
2006/06/09,271.5,272.5,252.5,267.5,4876.0,1261402.0,-1.4733,0.8123,1892.0,671.0,-120.0,-167.0,384.0,,,,,,,40.1,10.43,2.21
