Date,Price,Amount,High,Low,Close-Ad,Law-Buy,Law-Sell,Turnover
2016/2/1,59.5,7967,59.6,59.1,49.72,4432,0,0.57
2016/2/2,59.45,4584,59.55,59,49.55,2135,0,0.33
2016/2/3,59,6990,59.25,58.6,49.22,698,0,0.5
2016/2/15,58.3,7221,59.1,58.1,49.26,1727,0,0.52
2016/2/16,59.1,17822,60.35,59.1,50.3,14763,0,1.29
2016/2/17,60.4,12473,60.5,59.95,50.05,5141,0,0.9
2016/2/18,60.8,16986,61.15,60.5,50.85,12451,0,1.23
2016/2/19,60.8,11352,61.05,60.6,50.8,7286,0,0.82
2016/2/22,60.85,11614,61.6,60.55,50.76,7774,0,0.85
2016/2/23,61,4916,61.15,60.7,50.8,1413,0,0.36
2016/2/24,60.8,7764,61.3,60.2,50.35,1536,0,0.57
2016/2/25,60.6,16933,61.35,60.5,51.01,14600,0,1.26
2016/2/26,61.35,14513,61.7,60.9,51.14,10595,0,1.09
2016/3/1,61.25,17236,61.95,61.1,51.64,14022,0,1.3
2016/3/2,62.35,22870,62.75,62.25,52.06,18999,0,1.73
2016/3/3,62.35,32602,63.3,62.35,52.56,23604,0,2.48
2016/3/4,62.9,24050,63.3,62.75,52.68,16188,0,1.85
2016/3/7,63.2,21497,63.7,62.9,52.68,11474,0,1.65
2016/3/8,63,13634,63.1,62.5,52.64,9075,0,1.05
2016/3/9,63.05,8097,63.15,62.65,52.68,6391,0,0.62
2016/3/10,63.05,21352,63.4,62.85,52.81,16932,0,1.65
2016/3/11,63.2,22682,63.75,63.05,53.06,18625,0,1.76
2016/3/14,64,25831,64.25,63.95,53.43,19793,0,2
2016/3/15,64,18905,64.1,63,52.64,8151,0,1.48
2016/3/16,63.35,36277,63.75,63.35,53.1,21513,0,2.83
2016/3/17,64.55,20031,64.9,64.05,53.69,13358,0,1.58
2016/3/18,64.4,31120,64.85,64.3,54.02,19000,0,2.49
2016/3/21,64.9,6056,65.05,64.2,53.94,2640,0,0.49
2016/3/22,64.35,8180,64.55,63.85,53.77,1812,0,0.67
2016/3/23,64.4,11996,64.85,64.25,53.73,8449,0,0.98
2016/3/24,64.25,8530,64.5,63.7,53.73,6124,0,0.71
2016/3/25,64.5,3814,64.5,63.95,53.48,1869,0,0.32
2016/3/28,64.05,7346,64.4,63.8,53.52,5825,0,0.62
2016/3/29,64,10741,64.3,63.5,53.14,1566,0,0.91
2016/3/30,64.05,29118,64.9,64,54.02,22585,0,2.49
2016/3/31,65.1,16046,65.4,64.45,53.98,2077,0,1.38
2016/4/1,64.25,4654,64.35,63.6,53.35,0,546,0.41
2016/4/6,63.3,8957,63.3,62.35,52.1,0,1450,0.79
2016/4/7,62.5,20224,62.5,61.6,51.89,3067,0,1.78
2016/4/8,61.8,6752,62.8,61.8,52.39,1549,0,0.61
2016/4/11,62.5,5355,63.1,62.15,52.6,463,0,0.48
2016/4/12,63.05,2753,63.5,62.75,52.56,862,0,0.25
2016/4/13,63.25,11846,64.2,63.25,53.48,9766,0,1.06
2016/4/14,64.4,8125,64.6,64.1,53.64,0,1669,0.73
2016/4/15,63.8,11673,64.3,63.55,53.64,8735,0,1.05
2016/4/18,64.05,2145,64.2,63.85,53.31,378,0,0.19
2016/4/19,64.3,5841,64.65,63.5,53.1,731,0,0.52
2016/4/20,63.5,8981,64.1,62.55,52.31,0,2995,0.81
2016/4/21,62.9,3097,63.15,62.55,52.56,0,220,0.28
2016/4/22,62.95,2685,63.4,62.8,52.77,1040,0,0.24
2016/4/25,63.2,2864,63.35,62.9,52.81,232,0,0.26
2016/4/26,63.1,4894,63.9,63.1,53.02,3132,0,0.44
2016/4/27,63.2,2470,63.6,63,52.93,0,422,0.22
2016/4/28,63.5,10321,63.55,62.15,52.1,0,6581,0.93
2016/4/29,61.85,7266,62,61.35,51.43,0,5075,0.65
2016/5/3,61.6,9711,61.6,60.7,50.72,0,5230,0.87
2016/5/4,60.75,14504,60.85,59.8,50.18,0,7570,1.31
2016/5/5,60.1,14591,60.25,59.65,50.26,0,11937,1.3
2016/5/6,60,22004,60,59.45,49.84,0,19733,1.95
2016/5/9,59.9,14499,60,59.4,49.84,0,11867,1.26
2016/5/10,59.7,13152,60.2,59.4,50.1,0,8519,1.14
2016/5/11,60.2,19053,60.3,59.55,49.97,0,13345,1.65
2016/5/12,59.7,13397,60,59.65,49.93,0,10208,1.16
2016/5/13,59.55,29668,59.55,59,49.39,0,22610,2.54
2016/5/16,59.15,6645,59.7,59.1,49.76,0,2027,0.56
2016/5/17,59.65,12344,60.1,59.25,50.14,0,8007,1.05
2016/5/18,59.7,8579,60,59.25,50.05,0,4912,0.73
2016/5/19,60,8050,60.05,59.3,49.8,0,5199,0.68
2016/5/20,59.85,8126,60.3,59.6,50.1,0,2249,0.69
2016/5/23,60.1,21664,62,59.85,51.76,9994,0,1.83
2016/5/24,61.75,6417,61.85,61.35,51.22,0,894,0.54
2016/5/25,61.75,25858,62.25,61.75,51.76,19811,0,2.19
2016/5/26,62.05,26044,62.15,61.8,51.89,22907,0,2.21
2016/5/27,62.4,25759,62.65,62.2,52.27,22447,0,2.18
2016/5/30,62.6,26912,63.35,62.5,52.73,24358,0,2.28
2016/5/31,63.05,8678,63.35,62.8,52.73,5415,0,0.72
2016/6/1,62.95,25001,63.85,62.95,53.18,22018,0,2.08
2016/6/2,63.7,13721,64.05,63.4,53.18,9962,0,1.12
2016/6/3,63.6,11793,64,63.6,53.31,10271,0,0.95
2016/6/4,63.75,3201,64,63.7,53.39,2203,0,0.26
2016/6/6,64,12991,64.6,63.65,53.48,8088,0,1.03
2016/6/7,64.3,30837,64.95,64.3,54.19,18255,0,2.43
2016/6/8,65,26064,65.55,65,54.48,16077,0,2.04
2016/6/13,64.3,9520,64.45,63.7,53.23,0,1306,0.74
2016/6/14,63.5,6411,64.2,63.5,53.56,2751,0,0.49
2016/6/15,64.15,22583,64.4,63.6,53.64,8338,0,1.71
2016/6/16,64.1,8999,64.1,63,52.89,0,4467,0.67
2016/6/17,63.85,5808,64.4,63.85,53.48,3053,0,0.43
2016/6/20,64.5,10307,64.65,64.35,53.85,6584,0,0.77
2016/6/21,64.5,18113,64.95,64.45,54.06,14350,0,1.47
2016/6/22,64.75,10556,64.95,64.55,54.23,7136,0,0.86
2016/6/23,64.8,32188,64.85,64.55,54.1,28719,0,2.61
2016/6/24,64.75,31665,64.9,62.05,52.68,0,8680,2.57
2016/6/27,63.2,4931,63.75,63,53.23,1267,0,0.4
2016/6/28,63.1,5345,64.05,63.05,53.43,333,0,0.43
2016/6/29,64.15,9101,65,64.15,54.02,4694,0,0.74
2016/6/30,65.15,25345,65.45,64.65,54.65,20334,0,2.06
2016/7/1,65.85,30668,66.4,65.65,55.31,24154,0,2.49
2016/7/4,66.1,9989,66.75,66,55.36,5681,0,0.81
2016/7/5,66.2,5997,66.25,65.85,55.19,3154,0,0.49
2016/7/6,65.6,8730,65.6,64.7,54.19,0,2225,0.71
2016/7/7,65.45,6587,65.75,65.35,54.85,3342,0,0.53
2016/7/11,66.7,22208,67.25,66.7,55.94,16115,0,1.8
2016/7/12,67.15,15397,67.6,67.15,56.44,11516,0,1.25
2016/7/13,67.85,9434,67.9,67.1,56.48,3105,0,0.77
2016/7/14,67.5,10109,67.85,67.3,56.52,4180,0,0.82
2016/7/15,67.8,15543,68.5,67.8,57.19,12419,0,1.27
2016/7/18,68.45,36847,69.15,68.45,57.73,31323,0,3.1
2016/7/19,69.2,17045,69.3,68.8,57.82,13905,0,1.47
2016/7/20,69,24718,69.3,68.8,57.78,5807,0,2.24
2016/7/21,69.45,9980,69.9,69.35,58.07,5638,0,0.94
2016/7/22,69.55,3265,69.7,69.2,57.86,1381,0,0.35
2016/7/25,69.5,11676,69.95,68.35,57.61,6730,0,1.32
2016/7/26,69,13212,69.4,68.85,57.94,9976,0,1.82
2016/7/27,69.65,11118,69.95,69.5,58.19,7414,0,1.54
2016/7/28,69,11452,69.25,68.6,58.36,4178,0,1.52
2016/7/29,68.85,19390,69.2,68.55,57.94,9337,0,2.46
2016/8/1,68.8,10407,69.45,68.8,58.57,6809,0,1.27
2016/8/2,69.25,7116,69.4,69.1,58.57,4569,0,0.87
2016/8/3,68.5,13801,68.9,68.05,58.11,0,4827,1.68
2016/8/4,68.85,10674,68.95,68.35,58.24,1136,0,1.3
2016/8/5,69.1,12422,69.75,68.9,58.83,4451,0,1.51
2016/8/8,70,7902,70.25,69.7,59.21,2866,0,0.96
2016/8/9,70,11568,70.45,69.95,59.5,5328,0,1.41
2016/8/10,70.3,6497,70.6,70.05,59.67,3331,0,0.79
2016/8/11,70.2,10903,70.55,69.45,59.12,1025,0,1.33
2016/8/12,70.15,5258,70.5,70.05,59.33,3727,0,0.64
2016/8/15,70.2,4797,70.5,69.9,59.46,2128,0,0.58
2016/8/16,70.3,4431,70.5,69.7,59.12,2092,0,0.54
2016/8/17,69.9,8925,70.1,69.75,59.21,2575,0,1.09
2016/8/18,70,3275,70.15,69.8,59.08,2414,0,0.4
2016/8/19,69.9,8299,70.45,69.2,58.49,1955,0,1.01
2016/8/22,69,7083,69.15,68.45,58.07,3026,0,0.86
2016/8/23,68.9,7084,69.6,68.9,58.66,5124,0,0.86
2016/8/24,69.35,5071,69.55,69.2,58.49,3814,0,0.62
2016/8/25,69.3,8022,70.15,69.3,59.17,6387,0,0.98
2016/8/26,69.95,2991,70.3,69.8,59.25,1974,0,0.36
2016/8/29,69.9,3554,70.15,69.2,59.21,959,0,0.43
2016/8/30,70,3791,70.25,69.8,59.17,1757,0,0.45
2016/8/31,69.85,5206,70.05,69.3,58.66,0,118,0.62
2016/9/1,69.3,5965,69.3,68.6,58.36,0,1791,0.71
2016/9/2,69.1,2615,69.3,68.8,58.45,813,0,0.31
2016/9/5,69.8,8523,70.3,69.8,59.42,7469,0,1.04
2016/9/6,70.25,7342,70.9,70.25,59.88,4926,0,0.9
2016/9/7,70.95,9686,71.9,70.95,60.73,5415,0,1.21
2016/9/8,71.8,4674,71.8,71.4,60.52,0,1203,0.6
2016/9/9,70.9,5230,70.9,70.35,59.5,0,2304,0.67
2016/9/10,69.15,8825,69.6,69,58.66,0,731,1.14
2016/9/12,69.35,7236,69.35,68.7,58.19,0,2131,0.95
2016/9/13,69.1,7123,69.2,68.2,58.19,0,2286,0.94
2016/9/14,68.5,5624,69.05,68.45,57.86,0,2032,0.74
2016/9/19,69.4,9887,71,69.4,60.01,4472,0,1.3
2016/9/20,70.9,2795,71,70.6,59.93,0,810,0.37
2016/9/21,70.75,12156,71.35,70.55,60.22,1607,0,1.6
2016/9/22,71.9,4929,72,71.25,60.35,291,0,0.65
2016/9/23,71.5,4215,71.9,71.4,60.77,2790,0,0.55
2016/9/26,71.5,3736,71.5,71,60.01,0,1433,0.49
2016/9/29,71.85,9624,72.15,71.4,60.77,7853,0,1.42
2016/9/30,71.15,5843,71.35,70.8,59.97,0,867,0.88
2016/10/3,71.2,3888,71.6,71.1,60.39,2170,0,0.59
2016/10/4,71.45,5169,71.75,71.3,60.64,4333,0,0.78
2016/10/5,71.6,2838,71.85,71.45,60.43,2196,0,0.43
2016/10/6,71.7,2071,71.75,71.45,60.6,1165,0,0.31
2016/10/7,71.6,3053,71.8,71.6,60.56,2605,0,0.46
2016/10/11,72.35,6945,72.45,71.2,60.39,4494,0,1.05
2016/10/12,71.5,6057,72.3,71.35,61.07,5424,0,0.91
2016/10/13,72.2,5454,72.3,71.45,60.6,420,0,0.82
2016/10/14,71.3,3633,71.9,71.3,60.39,2345,0,0.55
2016/10/17,71.45,4422,71.6,70.6,60.39,43,0,0.67
2016/10/18,71.5,3619,71.95,71.3,60.81,2172,0,0.55
2016/10/19,72,21575,72.6,72,61.15,4094,0,3.26
2016/10/20,72.35,4836,72.75,72.35,61.41,3291,0,0.76
2016/10/21,72.65,4234,73.05,72.55,61.36,2345,0,0.67
2016/10/24,72.85,3265,72.95,72.6,61.45,2688,0,0.52
2016/10/25,72.85,3715,73.5,72.85,62.04,2885,0,0.6
2016/10/26,73,2868,73.15,72.9,61.7,1080,0,0.48
2016/10/27,73,3170,73.15,72.4,61.36,128,0,0.54
2016/10/28,72.6,4275,72.75,72.45,61.36,0,1526,0.72
2016/10/31,72.25,5464,72.7,71.7,61.36,0,2302,0.92
2016/11/1,72.25,2024,72.6,72.1,61.36,0,248,0.34
2016/11/2,71.95,5502,72,71.6,60.64,0,1651,0.93
2016/11/3,71.45,4554,71.6,71.1,60.18,0,1549,0.77
2016/11/4,71,4346,71.2,70.85,60.01,0,1946,0.73
2016/11/7,71.8,3235,72,71.45,60.86,927,0,0.55
2016/11/8,72.15,2694,72.4,72,61.15,0,102,0.46
2016/11/9,72.85,19936,73.05,70,59.17,0,7386,3.37
2016/11/10,71.8,6699,72.1,71.75,60.86,1785,0,1.13
2016/11/11,70.35,8375,70.7,69.95,59.21,0,6379,1.42
2016/11/14,69.95,7117,70.3,69.45,59.25,0,4382,1.2
2016/11/15,69.8,4015,70.1,69.75,59.08,0,2063,0.66
2016/11/16,70.2,24749,70.5,69.95,59.17,0,1764,4.06
2016/11/17,70,3313,70.2,69.75,59.33,0,1532,0.54
2016/11/18,70.1,2119,70.4,69.9,59.5,115,0,0.35
2016/11/21,70.3,2649,70.5,70.1,59.59,82,0,0.43
2016/11/22,70.75,5293,71.65,70.75,60.39,1325,0,0.87
2016/11/23,71.5,1907,71.9,71.45,60.69,0,236,0.31
2016/11/24,71.6,2303,71.6,71.2,60.35,0,212,0.38
2016/11/25,71.35,2649,71.65,71.25,60.31,734,0,0.43
2016/11/28,71.35,2646,72,71.35,60.64,1962,0,0.43
2016/11/29,71.9,1417,72,71.65,60.56,256,0,0.23
2016/11/30,71.7,1918,71.9,71.5,60.6,368,0,0.31
2016/12/1,71.6,1955,72.1,71.6,60.86,472,0,0.32
2016/12/2,71.2,3307,71.2,70.9,60.18,0,1257,0.54
2016/12/5,71.2,1388,71.2,70.8,60.1,0,928,0.23
2016/12/6,71.8,2435,72.2,71.75,60.86,1516,0,0.4
2016/12/7,72.2,1467,72.35,71.9,60.86,0,151,0.24
2016/12/8,72.3,6085,73,72.3,61.62,1929,0,1
2016/12/9,73.05,5418,73.2,72.95,61.83,3197,0,0.89
2016/12/12,73.3,3208,73.55,72.75,61.57,106,0,0.53
2016/12/13,72.85,2548,73,72.65,61.66,848,0,0.42
2016/12/14,73.2,2827,73.3,72.9,61.79,549,0,0.46
2016/12/15,72.55,3017,73,72.4,61.7,605,0,0.5
2016/12/16,72.8,2148,72.8,72.3,61.11,0,393,0.35
2016/12/19,72.25,2680,72.3,71.85,60.73,0,454,0.45
2016/12/20,71.95,2029,71.95,71.55,60.64,0,776,0.34
2016/12/21,71.75,9321,71.85,71.5,60.6,0,853,1.57
2016/12/22,71.55,4971,71.55,70.8,59.84,0,2221,0.84
2016/12/23,70.6,5125,70.85,70.35,59.63,0,2575,0.86
2016/12/26,70.65,2104,70.8,70.55,59.84,0,246,0.35
2016/12/27,70.8,2494,70.9,70.65,59.8,0,438,0.42
2016/12/28,70.85,3686,71.6,70.85,60.52,703,0,0.62
2016/12/29,71.45,1911,71.45,71.2,60.22,0,631,0.32
2016/12/30,71.65,2726,72,71.55,60.69,0,174,0.46
2017/1/3,71.7,2331,71.9,71.5,60.77,371,0,0.39
2017/1/4,72,4284,72.1,71.75,60.73,1855,0,0.72
2017/1/5,71.85,4573,72.5,71.8,61.28,2474,0,0.77
2017/1/6,72.45,3752,72.75,72.45,61.41,2266,0,0.63
2017/1/9,72.75,5038,72.95,72.3,61.24,1972,0,0.85
2017/1/10,72.45,1857,72.6,72.4,61.19,525,0,0.31
2017/1/11,72.8,1898,72.85,72.4,61.19,365,0,0.32
2017/1/12,72.6,4857,73.3,72.6,61.83,2976,0,0.82
2017/1/13,72.8,3909,72.8,72.6,61.36,915,0,0.66
2017/1/16,72.4,2418,72.4,71.8,60.86,0,843,0.41
2017/1/17,72,1572,72.4,72,61.11,0,120,0.26
2017/1/18,72.2,3837,72.2,72.05,60.98,0,129,0.65
2017/1/19,71.85,4065,72.1,71.6,60.81,1042,0,0.69
