Date,Price,Amount,High,Low,Close-Ad,Law-Buy,Law-Sell,Turnover
2016/2/1,35.39,1,35.39,35.39,35.39,0,1,0.01
2016/2/2,35.24,3,35.29,35.24,35.29,0,3,0.04
2016/2/3,34.85,3,34.86,34.85,34.85,1,0,0.04
2016/2/15,34.43,9,35.07,34.43,35.07,7,0,0.11
2016/2/16,35.49,22,35.6,35.47,35.6,0,8,0.26
2016/2/17,35.79,8,35.79,35.73,35.73,0,8,0.09
2016/2/18,35.73,0,35.73,35.73,35.73,0,0,0
2016/2/19,36.22,9,36.22,36.1,36.1,0,1,0.11
2016/2/22,36.11,2,36.14,36.11,36.14,2,0,0.02
2016/2/23,36.26,2,36.26,36.25,36.25,0,2,0.02
2016/2/24,35.8,1,35.8,35.8,35.8,0,0,0.01
2016/2/25,36.09,10,36.09,36.09,36.09,10,0,0.12
2016/2/26,36.58,1,36.58,36.58,36.58,0,1,0.01
2016/3/1,36.45,59,36.68,36.38,36.68,13,0,0.69
2016/3/2,37.21,1,37.21,37.21,37.21,0,1,0.01
2016/3/3,37.43,163,37.43,37.26,37.28,11,0,1.91
2016/3/4,37.28,0,37.28,37.28,37.28,0,0,0
2016/3/7,37.35,0,37.35,37.35,37.35,0,0,0
2016/3/8,37.36,5,37.36,37.33,37.33,0,1,0.06
2016/3/9,37.16,10,37.24,37.16,37.24,7,0,0.12
2016/3/10,37.37,6,37.37,37.37,37.37,6,0,0.07
2016/3/11,37.45,6,37.46,37.45,37.46,5,0,0.07
2016/3/14,37.46,0,37.46,37.46,37.46,0,0,0
2016/3/15,37.97,2,37.97,37.96,37.96,0,2,0.02
2016/3/16,37.7,1,37.7,37.7,37.7,0,1,0.01
2016/3/17,38.43,8,38.43,38.25,38.36,0,3,0.09
2016/3/18,38.24,1,38.24,38.24,38.24,0,1,0.01
2016/3/21,38.16,3,38.24,38.16,38.24,1,0,0.04
2016/3/22,38.01,2,38.01,37.97,37.97,1,0,0.02
2016/3/23,38.2,3,38.2,37.95,37.95,2,0,0.04
2016/3/24,37.9,1,37.9,37.9,37.9,1,0,0.01
2016/3/25,37.9,0,37.9,37.9,37.9,0,0,0
2016/3/28,37.76,1,37.76,37.76,37.76,0,1,0.01
2016/3/29,37.85,5,37.85,37.8,37.8,0,5,0.06
2016/3/30,38.04,1,38.04,38.04,38.04,0,0,0.01
2016/3/31,38.38,6,38.38,38.38,38.38,6,0,0.07
2016/4/1,38.43,6,38.43,37.53,37.63,0,2,0.07
2016/4/6,37.57,26,37.57,36.79,36.8,0,25,0.3
2016/4/7,36.7,26,36.72,36.51,36.66,0,25,0.3
2016/4/8,36.5,3,36.82,36.5,36.81,0,2,0.04
2016/4/11,36.62,2,37.02,36.62,37.02,0,1,0.02
2016/4/12,37.34,21,37.34,37.09,37.09,19,0,0.25
2016/4/13,37.78,6,37.78,37.6,37.6,0,5,0.07
2016/4/14,37.69,2,37.69,37.69,37.69,2,0,0.02
2016/4/15,37.69,0,37.69,37.69,37.69,0,0,0
2016/4/18,37.67,2,37.68,37.67,37.68,0,1,0.02
2016/4/19,37.65,11,37.65,37.48,37.48,0,10,0.13
2016/4/20,37.72,166,37.72,36.8,36.84,0,23,1.95
2016/4/21,36.88,3,36.96,36.88,36.96,2,0,0.04
2016/4/22,36.96,0,36.96,36.96,36.96,0,0,0
2016/4/25,37.11,1,37.11,37.11,37.11,0,1,0.01
2016/4/26,37.57,3,37.57,37.25,37.25,0,1,0.04
2016/4/27,37.07,5,37.36,37.04,37.36,0,5,0.06
2016/4/28,37.21,3,37.21,36.69,36.69,0,0,0.04
2016/4/29,36.13,45,36.19,36.02,36.19,0,0,0.53
2016/5/3,36.51,67,36.51,35.56,35.71,0,1,0.79
2016/5/4,35.64,3,35.64,35.63,35.63,0,3,0.04
2016/5/5,35.22,6,35.24,35.12,35.22,0,6,0.07
2016/5/6,34.9,1,34.9,34.9,34.9,0,1,0.01
2016/5/9,35.02,7,35.02,34.73,34.73,0,2,0.08
2016/5/10,34.93,2,34.93,34.88,34.88,0,2,0.02
2016/5/11,35.22,1,35.22,35.22,35.22,0,1,0.01
2016/5/12,35.22,0,35.22,35.22,35.22,0,0,0
2016/5/13,34.65,25,34.73,34.49,34.53,0,5,0.29
2016/5/16,34.53,0,34.53,34.53,34.53,0,0,0
2016/5/17,34.79,8,34.79,34.78,34.78,0,8,0.09
2016/5/18,34.78,0,34.78,34.78,34.78,0,0,0
2016/5/19,35.03,0,35.03,35.03,35.03,0,0,0
2016/5/20,34.94,0,34.94,34.94,34.94,0,0,0
2016/5/23,35.07,3,36.22,35.07,36.22,1,0,0.04
2016/5/24,36.09,4,36.09,36.03,36.03,0,0,0.05
2016/5/25,36.03,0,36.03,36.03,36.03,0,0,0
2016/5/26,36.54,123,36.54,36.32,36.32,0,3,1.44
2016/5/27,36.58,8,36.62,36.43,36.62,2,0,0.09
2016/5/30,36.94,28,36.94,36.94,36.94,0,0,0.33
2016/5/31,37,54,37,36.88,36.89,7,0,0.63
2016/6/1,36.99,2,36.99,36.99,36.99,0,0,0.02
2016/6/2,37.51,1,37.51,37.51,37.51,0,1,0.01
2016/6/3,37.45,10,37.51,37.4,37.4,7,0,0.12
2016/6/4,37.4,0,37.4,37.4,37.4,0,0,0
2016/6/6,37.68,7,37.68,37.47,37.47,5,0,0.08
2016/6/7,37.92,7,38.01,37.91,38.01,2,0,0.08
2016/6/8,38.13,173,38.41,38.11,38.41,3,0,2.03
2016/6/13,37.66,1,37.66,37.66,37.66,0,1,0.01
2016/6/14,37.36,32,37.54,37.36,37.54,0,4,0.38
2016/6/15,37.59,117,37.74,37.28,37.73,3,0,1.37
2016/6/16,37.58,11,37.58,36.99,36.99,0,11,0.13
2016/6/17,37.69,19,37.8,37.68,37.68,1,0,0.22
2016/6/20,37.68,0,37.68,37.68,37.68,0,0,0
2016/6/21,37.79,73,37.96,37.77,37.96,73,0,0.86
2016/6/22,37.86,59,38.1,37.8,38.09,1,0,0.69
2016/6/23,38.07,1,38.07,38.07,38.07,0,1,0.01
2016/6/24,37.67,92,37.88,36.59,36.66,6,0,1.08
2016/6/27,36.66,0,36.66,36.66,36.66,0,0,0
2016/6/28,37.2,55,37.67,37.2,37.66,0,5,0.65
2016/6/29,37.86,11,38.27,37.86,38.27,9,0,0.13
2016/6/30,38.07,2,38.07,38.07,38.07,2,0,0.02
2016/7/1,38.91,2,38.91,38.88,38.88,2,0,0.02
2016/7/4,38.91,2,38.91,38.9,38.9,0,2,0.02
2016/7/5,38.69,30,38.82,38.68,38.82,28,0,0.35
2016/7/6,38.23,1,38.23,38.23,38.23,0,1,0.01
2016/7/7,38.61,11,38.65,38.5,38.5,0,1,0.13
2016/7/11,39.5,5,39.5,39.47,39.5,0,5,0.06
2016/7/12,39.55,29,39.74,39.53,39.65,28,0,0.34
2016/7/13,39.68,60,39.7,39.59,39.7,6,0,0.7
2016/7/14,39.78,8,39.78,39.78,39.78,7,0,0.09
2016/7/15,39.84,9,40.17,39.84,40.17,9,0,0.11
2016/7/18,40.34,6,40.53,40.34,40.53,5,0,0.07
2016/7/19,40.55,13,40.75,40.55,40.75,5,0,0.15
2016/7/20,40.77,38,40.84,40.77,40.84,6,0,0.45
2016/7/21,41.11,4,41.11,41.01,41.01,0,4,0.05
2016/7/22,40.89,6,40.9,40.81,40.84,3,0,0.07
2016/7/25,40.47,17,40.47,40.16,40.36,15,0,0.2
2016/7/26,40.63,53,40.97,40.63,40.97,0,48,0.62
2016/7/27,41.32,76,41.32,41.1,41.1,0,6,0.89
2016/7/28,41.27,21,41.27,41.27,41.27,0,1,0.25
2016/7/29,41.14,15,41.15,41.01,41.02,0,10,0.18
2016/8/1,41.23,131,41.4,41.18,41.36,14,0,1.54
2016/8/2,42.93,223,42.93,41.56,41.57,0,2,2.62
2016/8/3,40.6,3,40.7,40.6,40.7,0,1,0.04
2016/8/4,40.7,0,40.7,40.7,40.7,0,0,0
2016/8/5,41.44,2,41.44,41.3,41.3,0,0,0.02
2016/8/8,41.49,5,41.56,41.45,41.56,0,2,0.06
2016/8/9,41.69,6,41.73,41.69,41.73,0,6,0.07
2016/8/10,41.62,7,41.62,41.51,41.51,7,0,0.08
2016/8/11,41.58,57,41.58,41.43,41.43,0,1,0.67
2016/8/12,41.56,2,41.56,41.56,41.56,2,0,0.02
2016/8/15,41.5,5,41.5,41.44,41.44,2,0,0.06
2016/8/16,41.51,102,41.6,41.26,41.4,38,0,1.2
2016/8/17,41.35,34,41.36,41.35,41.35,0,1,0.4
2016/8/18,41.43,30,41.46,41.43,41.46,0,0,0.35
2016/8/19,41.46,0,41.46,41.46,41.46,0,0,0
2016/8/22,40.99,1,40.99,40.99,40.99,0,1,0.01
2016/8/23,40.92,10,41.19,40.92,41.14,0,3,0.12
2016/8/24,41.2,48,41.2,41.18,41.18,0,0,0.56
2016/8/25,41.29,9,41.5,41.29,41.5,7,0,0.11
2016/8/26,41.43,1,41.43,41.43,41.43,0,1,0.01
2016/8/29,41.39,5,41.39,41.14,41.14,0,4,0.06
2016/8/30,41.54,2,41.54,41.45,41.45,0,2,0.02
2016/8/31,41.45,0,41.45,41.45,41.45,0,0,0
2016/9/1,41.04,71,41.04,40.53,40.65,13,0,0.83
2016/9/2,40.84,2,40.87,40.84,40.87,1,0,0.02
2016/9/5,41.6,83,41.65,41.59,41.65,0,2,0.97
2016/9/6,41.9,5,41.96,41.9,41.92,0,3,0.06
2016/9/7,42.33,19,42.48,42.33,42.48,11,0,0.22
2016/9/8,42.28,2,42.31,42.28,42.31,0,0,0.02
2016/9/9,42.31,0,42.31,42.31,42.31,0,0,0
2016/9/10,41.14,1,41.14,41.14,41.14,0,1,0.01
2016/9/12,40.98,1,40.98,40.98,40.98,0,1,0.01
2016/9/13,40.74,30,40.74,40.49,40.57,26,0,0.37
2016/9/14,40.83,1,40.83,40.83,40.83,0,1,0.01
2016/9/19,41.25,4,41.25,41.25,41.25,4,0,0.05
2016/9/20,41.97,8,41.97,41.85,41.95,0,8,0.1
2016/9/21,41.95,0,41.95,41.95,41.95,0,0,0
2016/9/22,42.22,1,42.22,42.22,42.22,0,1,0.01
2016/9/23,42.51,2,42.51,42.51,42.51,0,0,0.02
2016/9/26,42.13,8,42.13,42.11,42.11,8,0,0.1
2016/9/29,42.5,6,42.56,42.48,42.56,0,3,0.07
2016/9/30,42.31,2,42.31,42.05,42.05,0,2,0.02
2016/10/3,42.27,5,42.35,42.22,42.35,3,0,0.06
2016/10/4,42.35,3,42.52,42.35,42.52,0,2,0.04
2016/10/5,42.29,25,42.42,42.29,42.42,23,0,0.31
2016/10/6,42.33,8,42.34,42.26,42.27,6,0,0.1
2016/10/7,42.51,4,42.52,42.51,42.52,0,2,0.05
2016/10/11,42.89,51,42.89,42.1,42.26,48,0,0.64
2016/10/12,42.56,1,42.56,42.56,42.56,0,1,0.01
2016/10/13,42.52,8,42.52,42.16,42.16,5,0,0.1
2016/10/14,42.37,1,42.37,42.37,42.37,0,1,0.01
2016/10/17,42.37,0,42.37,42.37,42.37,0,0,0
2016/10/18,42.36,6,42.36,42.36,42.36,0,6,0.07
2016/10/19,42.36,0,42.36,42.36,42.36,0,0,0
2016/10/20,42.66,0,42.66,42.66,42.66,0,0,0
2016/10/21,42.89,11,42.94,42.83,42.83,10,0,0.14
2016/10/24,42.98,2,42.98,42.91,42.91,1,0,0.02
2016/10/25,42.98,7,43.26,42.98,43.26,5,0,0.09
2016/10/26,42.91,5,42.98,42.91,42.98,4,0,0.06
2016/10/27,43.06,5,43.06,43.02,43.02,0,5,0.06
2016/10/28,43.02,0,43.02,43.02,43.02,0,0,0
2016/10/31,42.45,2,42.45,42.45,42.45,0,2,0.02
2016/11/1,42.57,8,42.63,42.5,42.63,5,0,0.1
2016/11/2,42.32,1,42.32,42.32,42.32,0,1,0.01
2016/11/3,41.91,2,41.91,41.9,41.9,0,0,0.02
2016/11/4,41.9,0,41.9,41.9,41.9,0,0,0
2016/11/7,41.72,0,41.72,41.72,41.72,0,0,0
