Date,Price,Amount,High,Low,Close-Ad,Law-Buy,Law-Sell,Turnover
2016/2/1,34.90 ,3.00 ,34.90 ,34.90 ,34.90 ,2.00 ,0.00 ,0.05 
2016/2/2,34.67 ,1.00 ,34.67 ,34.67 ,34.67 ,1.00 ,0.00 ,0.02 
2016/2/3,34.49 ,9.00 ,34.59 ,34.49 ,34.59 ,7.00 ,0.00 ,0.15 
2016/2/15,34.60 ,1.00 ,34.60 ,34.60 ,34.60 ,0.00 ,0.00 ,0.02 
2016/2/16,35.09 ,3.00 ,35.10 ,35.09 ,35.10 ,0.00 ,0.00 ,0.05 
2016/2/17,35.10 ,0.00 ,35.10 ,35.10 ,35.10 ,0.00 ,0.00 ,0.00 
2016/2/18,35.45 ,8.00 ,35.59 ,35.45 ,35.58 ,7.00 ,0.00 ,0.13 
2016/2/19,35.58 ,0.00 ,35.58 ,35.58 ,35.58 ,0.00 ,0.00 ,0.00 
2016/2/22,35.58 ,2.00 ,35.62 ,35.58 ,35.62 ,0.00 ,0.00 ,0.03 
2016/2/23,35.62 ,0.00 ,35.62 ,35.62 ,35.62 ,0.00 ,0.00 ,0.00 
2016/2/24,35.62 ,3.00 ,35.62 ,35.53 ,35.53 ,0.00 ,1.00 ,0.05 
2016/2/25,35.83 ,1.00 ,35.83 ,35.83 ,35.83 ,1.00 ,0.00 ,0.02 
2016/2/26,35.97 ,1.00 ,35.97 ,35.97 ,35.97 ,1.00 ,0.00 ,0.02 
2016/3/1,36.23 ,2.00 ,36.24 ,36.23 ,36.24 ,2.00 ,0.00 ,0.03 
2016/3/2,36.57 ,18.00 ,36.62 ,36.57 ,36.59 ,18.00 ,0.00 ,0.30 
2016/3/3,36.83 ,5.00 ,36.85 ,36.83 ,36.83 ,4.00 ,0.00 ,0.08 
2016/3/4,36.73 ,8.00 ,36.91 ,36.73 ,36.91 ,8.00 ,0.00 ,0.13 
2016/3/7,36.91 ,0.00 ,36.91 ,36.91 ,36.91 ,0.00 ,0.00 ,0.00 
2016/3/8,36.95 ,6.00 ,36.96 ,36.68 ,36.88 ,5.00 ,0.00 ,0.10 
2016/3/9,36.70 ,1.00 ,36.70 ,36.70 ,36.70 ,1.00 ,0.00 ,0.02 
2016/3/10,36.70 ,0.00 ,36.70 ,36.70 ,36.70 ,0.00 ,0.00 ,0.00 
2016/3/11,36.97 ,13.00 ,37.27 ,36.97 ,37.27 ,12.00 ,0.00 ,0.22 
2016/3/14,37.53 ,3.00 ,37.53 ,37.31 ,37.31 ,2.00 ,0.00 ,0.05 
2016/3/15,37.32 ,4.00 ,37.33 ,37.32 ,37.33 ,4.00 ,0.00 ,0.07 
2016/3/16,37.13 ,16.00 ,37.13 ,37.02 ,37.05 ,14.00 ,0.00 ,0.27 
2016/3/17,37.58 ,13.00 ,37.59 ,37.31 ,37.31 ,13.00 ,0.00 ,0.22 
2016/3/18,37.57 ,7.00 ,37.61 ,37.57 ,37.57 ,6.00 ,0.00 ,0.12 
2016/3/21,37.48 ,2.00 ,37.51 ,37.48 ,37.51 ,1.00 ,0.00 ,0.03 
