Date,Price,Amount,High,Low,Close-Ad,Law-Buy,Law-Sell,Turnover
2016/2/1,31.13,1,31.13,31.13,31.13,1,0,0.01
2016/2/2,31.13,1,31.13,31.13,31.13,0,1,0.01
2016/2/3,31.14,1,31.14,31.14,31.14,1,0,0.01
2016/2/15,31.13,59,31.42,30.88,31.42,0,0,0.74
2016/2/16,31.37,27,31.65,31.27,31.65,23,0,0.34
2016/2/17,31.75,3,31.96,31.75,31.96,0,0,0.04
2016/2/18,32.08,41,32.35,32.08,32.33,1,0,0.51
2016/2/19,32.33,1,32.33,32.33,32.33,0,0,0.01
2016/2/22,32.5,4,32.6,32.5,32.6,4,0,0.05
2016/2/23,32.52,4,32.52,32.46,32.46,0,4,0.05
2016/2/24,32.46,0,32.46,32.46,32.46,0,0,0
2016/2/25,32.41,5,32.42,32.41,32.42,1,0,0.06
2016/2/26,32.5,3,32.55,32.5,32.55,2,0,0.04
2016/3/1,32.5,12,32.83,32.47,32.78,8,0,0.15
2016/3/2,33.08,41,33.28,33.08,33.25,0,0,0.51
2016/3/3,33.25,7,33.25,33.08,33.08,7,0,0.09
2016/3/4,33.08,0,33.08,33.08,33.08,0,0,0
2016/3/7,33.36,2,33.36,33.25,33.25,0,2,0.03
2016/3/8,33.05,3,33.05,32.8,32.8,0,1,0.04
2016/3/9,32.81,15,32.97,32.81,32.97,14,0,0.19
2016/3/10,33.04,12,33.04,32.99,32.99,11,0,0.15
2016/3/11,33.13,6,33.21,33.13,33.21,5,0,0.08
2016/3/14,34.19,1,34.19,34.19,34.19,0,1,0.01
2016/3/15,34.06,4,34.06,33.25,33.25,0,0,0.05
2016/3/16,33.5,6,33.66,33.5,33.66,5,0,0.08
2016/3/17,34.06,34,34.41,33.96,33.96,1,0,0.43
2016/3/18,34.16,4,34.26,34.12,34.12,2,0,0.05
2016/3/21,34.26,12,34.27,34.26,34.27,12,0,0.15
2016/3/22,34.27,0,34.27,34.27,34.27,0,0,0
2016/3/23,34.09,1,34.09,34.09,34.09,0,0,0.01
2016/3/24,33.92,1,33.92,33.92,33.92,0,1,0.01
2016/3/25,33.95,1,33.95,33.95,33.95,0,1,0.01
2016/3/28,33.85,2,33.85,33.57,33.57,0,0,0.03
2016/3/29,34.1,3,34.1,33.79,33.79,0,1,0.04
2016/3/30,33.83,1,33.83,33.83,33.83,1,0,0.01
2016/3/31,33.83,17,34.42,33.83,34.11,4,0,0.21
2016/4/1,33.9,1,33.9,33.9,33.9,0,0,0.01
2016/4/6,33.4,2,33.4,33.04,33.04,0,1,0.03
2016/4/7,33,53,33,32.85,32.87,51,0,0.66
2016/4/8,31.75,12,33.19,31.75,33.18,5,0,0.15
2016/4/11,33.43,1,33.43,33.43,33.43,0,0,0.01
2016/4/12,33.84,1,33.84,33.84,33.84,0,1,0.01
2016/4/13,33.78,2,33.99,33.78,33.99,0,1,0.03
2016/4/14,33.99,1,33.99,33.99,33.99,1,0,0.01
2016/4/15,33.74,3,33.83,33.59,33.83,0,1,0.04
2016/4/18,33.52,3,33.6,33.29,33.29,0,1,0.04
2016/4/19,33.87,5,33.88,33.23,33.29,2,0,0.06
2016/4/20,33.12,3,33.12,33,33,0,1,0.04
2016/4/21,32.98,2,32.98,32.98,32.98,2,0,0.03
2016/4/22,33.08,4,33.19,32.98,32.98,0,0,0.05
2016/4/25,33.09,1,33.09,33.09,33.09,0,1,0.01
2016/4/26,33.44,4,33.44,33.21,33.21,0,3,0.05
2016/4/27,33.14,15,33.28,32.97,33.28,8,0,0.19
2016/4/28,33.28,13,33.28,32.65,32.65,0,11,0.16
2016/4/29,32.65,8,32.65,31.94,32.08,0,5,0.1
2016/5/3,32.08,18,32.08,31.13,31.35,0,10,0.23
2016/5/4,31.35,15,31.37,31.02,31.02,0,1,0.19
2016/5/5,30.98,9,31.04,30.87,31.04,1,0,0.11
2016/5/6,30.78,1,30.78,30.78,30.78,1,0,0.01
2016/5/9,31,9,31,30.75,30.75,0,7,0.11
2016/5/10,30.83,3,30.83,30.83,30.83,0,3,0.04
2016/5/11,31.02,27,31.02,30.85,30.89,0,1,0.34
2016/5/12,30.89,0,30.89,30.89,30.89,0,0,0
2016/5/13,30.75,3,30.75,30.5,30.5,0,2,0.04
2016/5/16,30.5,0,30.5,30.5,30.5,0,0,0
2016/5/17,30.66,7,30.66,30.58,30.66,2,0,0.09
2016/5/18,30.59,1,30.59,30.59,30.59,0,1,0.01
2016/5/19,30.53,3,30.53,30.53,30.53,0,0,0.04
2016/5/20,30.71,6,30.87,30.71,30.87,6,0,0.08
2016/5/23,31.06,17,32.25,31.06,32.25,11,0,0.21
2016/5/24,32.25,4,32.25,31.91,31.91,0,1,0.05
2016/5/25,32.3,15,32.46,32.18,32.38,2,0,0.19
2016/5/26,32.38,3,32.38,32.21,32.21,2,0,0.04
2016/5/27,32.71,7,32.95,32.71,32.95,0,1,0.09
2016/5/30,32.97,3,33.44,32.79,33.44,0,0,0.04
