年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
2006/10/24,57.0,60.0,54.7,54.8,83277.0,4805094.0,33.6585,3.5985,20994.0,-24589.0,27691.0,4211.0,7313.0,,,,,,,0.0,5.16,0.0
2006/10/25,55.0,55.0,50.4,52.5,38561.0,2014981.0,-4.1971,1.6663,10701.0,-2446.0,4026.0,2076.0,3656.0,,,,,,,116.67,4.94,0.0
2006/10/26,52.5,53.4,51.0,52.7,21942.0,1145096.0,0.381,0.9481,5786.0,-3967.0,2643.0,1367.0,43.0,,,,,,,117.11,4.96,0.0
2006/10/27,54.0,54.0,52.4,53.0,25173.0,1348927.0,0.5693,1.0877,5284.0,5840.0,1157.0,-1140.0,5857.0,,,,,,,117.78,4.99,0.0
2006/10/30,52.5,53.0,52.0,52.0,8492.0,444909.0,-1.8868,0.3669,2540.0,-659.0,550.0,40.0,-69.0,,,,,,,115.56,4.9,0.0
2006/10/31,50.5,51.9,50.4,51.6,8618.0,442598.0,-0.7692,0.3705,2261.0,-161.0,339.0,1048.0,1226.0,,,,,,,114.67,4.86,0.0
2006/11/01,51.9,52.4,51.3,51.6,8668.0,448909.0,0.0,0.3726,2095.0,-1160.0,465.0,251.0,-444.0,,,,,,,114.67,4.86,0.0
2006/11/02,51.6,53.9,51.6,53.0,19194.0,1007521.0,2.7132,0.8252,3646.0,2176.0,411.0,-1075.0,1512.0,,,,,,,117.78,4.99,0.0
2006/11/03,53.4,56.7,53.0,56.7,35997.0,1994038.0,6.9811,1.5476,8311.0,7045.0,4647.0,2623.0,14315.0,,,,,,,126.0,5.34,0.0
2006/11/06,56.0,59.7,55.6,58.8,25505.0,1483971.0,3.7037,1.0965,7606.0,1895.0,3815.0,-741.0,4969.0,,,,,,,130.67,5.54,0.0
2006/11/07,59.5,59.7,58.2,59.1,16787.0,992099.0,0.5102,0.7217,4620.0,1172.0,3190.0,-335.0,4027.0,,,,,,,131.33,5.56,0.0
