年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
2016/01/26,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2016/01/27,14.35,14.89,14.25,14.57,4897.0,71937.0,0.0,14.4719,618.0,0.0,0.0,1169.0,1169.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,,
2016/01/28,14.58,14.85,14.55,14.61,1675.0,24572.0,0.2745,4.9501,158.0,0.0,0.0,276.0,276.0,89.0,15.0,13.0,0.0,0.0,0.0,0.0,,
2016/01/29,14.8,15.46,14.64,15.35,7426.0,112829.0,5.065,21.9457,879.0,0.0,0.0,3848.0,3848.0,72.0,41.0,58.0,0.0,0.0,0.0,0.0,,
2016/01/30,15.5,15.55,15.41,15.55,862.0,13359.0,1.3029,2.5474,216.0,0.0,0.0,2.0,2.0,223.0,185.0,34.0,0.0,0.0,0.0,0.0,,
2016/02/01,15.55,15.58,15.16,15.31,1416.0,21755.0,-1.5434,4.1846,206.0,0.0,0.0,611.0,611.0,244.0,82.0,61.0,0.0,0.0,0.0,0.0,,
2016/02/02,15.16,15.45,15.08,15.15,1516.0,23066.0,-1.0451,4.4802,215.0,0.0,0.0,-113.0,-113.0,279.0,88.0,53.0,0.0,0.0,0.0,0.0,,
2016/02/03,14.75,15.02,14.1,14.32,2381.0,34106.0,-5.4785,7.0365,341.0,0.0,0.0,-520.0,-520.0,333.0,69.0,15.0,0.0,0.0,0.0,0.0,,
2016/02/15,14.0,14.32,13.95,14.29,1144.0,16149.0,-0.2095,3.3808,151.0,0.0,0.0,-222.0,-222.0,374.0,64.0,23.0,0.0,1.0,1.0,0.0,,
2016/02/16,14.4,14.85,14.35,14.79,976.0,14341.0,3.499,2.8843,195.0,0.0,0.0,373.0,373.0,299.0,23.0,98.0,1.0,0.0,0.0,0.0,,
2016/02/17,14.8,14.95,14.47,14.48,3256.0,48136.0,-2.096,9.6223,225.0,0.0,0.0,94.0,94.0,297.0,73.0,75.0,0.0,6.0,6.0,0.0,,
2016/02/18,14.99,15.19,14.77,15.03,1308.0,19701.0,3.7983,3.8655,191.0,0.0,0.0,402.0,402.0,209.0,42.0,130.0,3.0,5.0,2.0,0.0,,
