年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
2006/06/30,18.2,19.95,17.15,17.5,651.0,12211.0,34.6154,1.6692,356.0,0.0,0.0,0.0,0.0,,,,,,,10.06,1.24,5.71
2006/07/03,17.4,17.4,15.1,15.95,242.0,3815.0,-8.8571,0.6205,136.0,0.0,0.0,0.0,0.0,,,,,,,9.17,1.13,6.27
2006/07/04,16.0,16.0,15.45,15.8,133.0,2099.0,-0.9404,0.341,81.0,0.0,0.0,0.0,0.0,,,,,,,9.08,1.12,6.33
2006/07/05,15.6,15.75,15.25,15.45,442.0,6810.0,-2.2152,1.1333,62.0,0.0,0.0,335.0,335.0,,,,,,,8.88,1.09,6.47
2006/07/06,15.7,16.6,15.5,16.1,199.0,3175.0,4.2071,0.5103,84.0,0.0,0.0,0.0,0.0,,,,,,,9.25,1.14,6.21
2006/07/07,16.1,16.1,15.55,15.6,218.0,3430.0,-3.1056,0.559,52.0,0.0,0.0,165.0,165.0,,,,,,,8.97,1.1,6.41
2006/07/10,15.35,15.6,15.35,15.45,93.0,1436.0,-0.9615,0.2385,66.0,0.0,0.0,0.0,0.0,,,,,,,8.88,1.09,6.47
2006/07/11,15.45,15.55,15.35,15.4,47.0,724.0,-0.3236,0.1205,20.0,0.0,0.0,0.0,0.0,,,,,,,8.85,1.09,6.49
2006/07/12,15.4,15.5,15.3,15.3,40.0,613.0,-0.6494,0.1026,20.0,0.0,0.0,0.0,0.0,,,,,,,8.79,1.08,6.54
2006/07/13,15.3,15.6,15.2,15.6,67.0,1034.0,1.9608,0.1718,25.0,0.0,0.0,0.0,0.0,,,,,,,8.97,1.1,6.41
2006/07/14,15.4,15.6,15.3,15.3,67.0,1027.0,-1.9231,0.1718,24.0,0.0,0.0,0.0,0.0,,,,,,,8.79,1.08,6.54
2006/07/17,15.25,15.25,14.8,15.2,37.0,555.0,-0.6536,0.0949,18.0,0.0,0.0,0.0,0.0,,,,,,,8.74,1.08,6.58
2006/07/18,15.1,15.2,15.0,15.15,33.0,498.0,-0.3289,0.0846,15.0,0.0,0.0,0.0,0.0,,,,,,,8.71,1.07,6.6
2006/07/19,15.15,15.15,14.6,15.0,49.0,725.0,-0.9901,0.1256,25.0,0.0,0.0,0.0,0.0,,,,,,,8.62,1.06,6.67
2006/07/20,15.1,15.85,14.8,15.85,65.0,980.0,5.6667,0.1667,28.0,0.0,0.0,0.0,0.0,,,,,,,9.11,1.12,6.31
2006/07/21,15.8,15.8,15.3,15.4,38.0,594.0,-2.8391,0.0974,22.0,0.0,0.0,0.0,0.0,,,,,,,8.85,1.09,6.49
2006/07/24,15.1,15.1,14.8,15.0,36.0,537.0,-2.5974,0.0923,17.0,0.0,0.0,0.0,0.0,,,,,,,8.62,1.06,6.67
2006/07/25,15.1,15.1,14.9,15.1,33.0,496.0,0.6667,0.0846,11.0,0.0,0.0,0.0,0.0,,,,,,,8.68,1.07,6.62
2006/07/26,15.2,15.4,15.05,15.05,14.0,212.0,-0.3311,0.0359,7.0,0.0,0.0,0.0,0.0,,,,,,,8.65,1.07,6.64
2006/07/27,15.05,15.05,15.0,15.0,11.0,165.0,-0.3322,0.0282,8.0,0.0,0.0,0.0,0.0,,,,,,,8.62,1.06,6.67
2006/07/28,15.2,15.2,15.0,15.15,33.0,498.0,1.0,0.0846,18.0,0.0,0.0,0.0,0.0,,,,,,,8.71,1.07,6.6
2006/07/31,15.25,15.4,15.25,15.4,17.0,261.0,1.6502,0.0436,11.0,0.0,0.0,0.0,0.0,,,,,,,8.85,1.09,6.49
2006/08/01,15.45,15.95,15.4,15.8,430.0,6697.0,2.5974,1.1026,80.0,-300.0,0.0,0.0,-300.0,,,,,,,9.08,1.12,6.33
2006/08/02,14.7,14.8,14.35,14.6,70.0,1016.0,-1.2658,0.1795,49.0,0.0,0.0,0.0,0.0,,,,,,,8.39,1.03,6.85
2006/08/03,14.6,14.6,14.35,14.35,8.0,115.0,-1.7123,0.0205,4.0,0.0,0.0,0.0,0.0,,,,,,,8.25,1.02,6.97
2006/08/04,14.35,14.5,14.35,14.5,11.0,160.0,1.0453,0.0282,7.0,0.0,0.0,0.0,0.0,,,,,,,8.33,1.03,6.9
2006/08/07,14.5,14.6,14.5,14.5,25.0,363.0,0.0,0.0641,12.0,0.0,0.0,0.0,0.0,,,,,,,8.33,1.03,6.9
2006/08/08,14.5,14.5,14.3,14.35,9.0,129.0,-1.0345,0.0231,4.0,0.0,0.0,0.0,0.0,,,,,,,8.25,1.02,6.97
2006/08/09,14.3,14.35,14.2,14.2,35.0,506.0,-1.0453,0.0897,21.0,0.0,0.0,0.0,0.0,,,,,,,8.16,1.0,7.04
2006/08/10,14.3,14.4,14.2,14.25,34.0,485.0,0.3521,0.0872,21.0,0.0,0.0,0.0,0.0,,,,,,,8.19,1.01,7.02
2006/08/11,14.35,14.4,14.25,14.4,28.0,401.0,1.0526,0.0718,18.0,0.0,0.0,0.0,0.0,,,,,,,8.28,1.02,6.94
2006/08/14,14.75,14.8,14.4,14.6,51.0,740.0,1.3889,0.1308,21.0,0.0,0.0,0.0,0.0,,,,,,,8.39,1.03,6.85
2006/08/15,14.7,14.9,14.65,14.85,176.0,2602.0,1.7123,0.4513,52.0,0.0,0.0,0.0,0.0,,,,,,,8.53,1.05,6.73
2006/08/16,14.95,15.4,14.9,15.2,228.0,3453.0,2.3569,0.5846,103.0,0.0,0.0,0.0,0.0,,,,,,,8.74,1.08,6.58
2006/08/17,15.4,15.5,15.35,15.45,178.0,2745.0,1.6447,0.4564,52.0,0.0,0.0,0.0,0.0,,,,,,,8.88,1.09,6.47
2006/08/18,15.2,15.4,15.05,15.05,26.0,393.0,-2.589,0.0667,17.0,0.0,0.0,0.0,0.0,,,,,,,8.65,1.07,6.64
2006/08/21,15.0,15.0,14.5,14.5,119.0,1747.0,-3.6545,0.3051,50.0,0.0,0.0,0.0,0.0,,,,,,,8.33,1.03,6.9
2006/08/22,14.45,14.65,14.45,14.65,27.0,392.0,1.0345,0.0692,24.0,0.0,0.0,0.0,0.0,,,,,,,8.42,1.04,6.83
2006/08/23,14.5,14.5,14.45,14.45,31.0,449.0,-1.3652,0.0795,11.0,0.0,0.0,0.0,0.0,,,,,,,8.3,1.02,6.92
2006/08/24,14.8,15.0,14.55,14.8,46.0,681.0,2.4221,0.1179,31.0,0.0,0.0,0.0,0.0,,,,,,,8.51,1.05,6.76
2006/08/25,14.9,14.9,14.75,14.75,12.0,177.0,-0.3378,0.0308,8.0,0.0,0.0,0.0,0.0,,,,,,,8.48,1.04,6.78
2006/08/28,14.8,14.8,14.45,14.45,62.0,905.0,-2.0339,0.159,30.0,0.0,0.0,0.0,0.0,,,,,,,8.3,1.02,6.92
2006/08/29,14.5,14.9,14.5,14.85,14.0,220.0,2.7682,0.0359,13.0,0.0,0.0,0.0,0.0,,,,,,,8.53,1.05,6.73
2006/08/30,14.85,15.5,14.85,15.5,303.0,4657.0,4.3771,0.7769,95.0,0.0,0.0,0.0,0.0,,,,,,,8.91,1.1,6.45
2006/08/31,15.7,16.55,15.3,16.55,859.0,14005.0,6.7742,2.2026,312.0,0.0,0.0,-20.0,-20.0,,,,,,,9.51,1.17,6.04
2006/09/01,16.6,17.7,16.6,17.45,1363.0,23814.0,5.4381,3.4949,446.0,0.0,0.0,-50.0,-50.0,,,,,,,10.03,1.23,5.73
2006/09/04,17.2,17.2,16.25,16.5,723.0,11902.0,-5.4441,1.8538,294.0,0.0,0.0,0.0,0.0,,,,,,,9.48,1.17,6.06
2006/09/05,16.8,17.6,16.55,16.8,516.0,8798.0,1.8182,1.3231,216.0,0.0,0.0,0.0,0.0,,,,,,,9.66,1.19,5.95
2006/09/06,16.8,17.05,16.2,16.2,174.0,2891.0,-3.5714,0.4462,98.0,0.0,0.0,0.0,0.0,,,,,,,9.31,1.15,6.17
2006/09/07,16.2,17.3,15.7,17.3,339.0,5551.0,6.7901,0.8692,157.0,0.0,0.0,0.0,0.0,,,,,,,9.35,1.29,5.78
2006/09/08,18.3,18.3,16.8,16.9,559.0,9676.0,-2.3121,1.4333,253.0,0.0,0.0,0.0,0.0,,,,,,,9.14,1.26,5.92
2006/09/11,16.85,16.85,16.5,16.6,186.0,3097.0,-1.7751,0.4769,74.0,0.0,0.0,0.0,0.0,,,,,,,8.97,1.23,6.02
2006/09/12,16.1,16.6,16.0,16.0,139.0,2238.0,-3.6145,0.3564,67.0,0.0,0.0,0.0,0.0,,,,,,,8.65,1.19,6.25
