年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
2019/11/01,51.6,51.7,51.4,51.7,18921.0,975657.0,3.4,9.4605,4325.0,0.0,0.0,4827.0,4827.0,,,,,,,,,
2019/11/04,51.8,52.1,51.8,52.1,4417.0,229670.0,0.7737,2.2085,1409.0,3.0,300.0,-57.0,246.0,,,,,,,,,
2019/11/05,52.1,52.2,52.0,52.0,3223.0,167699.0,-0.1919,1.6115,755.0,-40.0,0.0,153.0,113.0,,,,,,,,,
2019/11/06,52.0,52.1,52.0,52.0,966.0,50240.0,0.0,0.483,387.0,0.0,0.0,330.0,330.0,,,,,,,,,
2019/11/07,52.0,52.2,52.0,52.1,1586.0,82623.0,0.1923,0.793,535.0,0.0,0.0,110.0,110.0,,,,,,,,,
2019/11/08,52.1,52.3,52.1,52.3,1339.0,69870.0,0.3839,0.6695,424.0,0.0,713.0,-70.0,643.0,,,,,,,,,
2019/11/11,52.3,52.3,52.1,52.2,1174.0,61200.0,-0.1912,0.587,212.0,0.0,300.0,-636.0,-336.0,,,,,,,,,
2019/11/12,52.2,52.2,52.2,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/11/13,52.2,52.3,52.1,52.1,3267.0,170538.0,-0.1916,1.6335,858.0,0.0,1680.0,-120.0,1560.0,,,,,,,,,
2019/11/14,52.2,52.2,52.1,52.2,1153.0,60201.0,0.1919,0.5765,294.0,0.0,0.0,-70.0,-70.0,,,,,,,,,
2019/11/15,52.2,52.3,52.1,52.2,1026.0,53560.0,0.0,0.513,282.0,2.0,0.0,10.0,12.0,,,,,,,,,
2019/11/18,52.2,52.3,52.1,52.2,596.0,31122.0,0.0,0.298,199.0,10.0,0.0,-100.0,-90.0,,,,,,,,,
2019/11/19,52.2,52.3,52.1,52.2,1249.0,65184.0,0.0,0.6245,207.0,2.0,0.0,-100.0,-98.0,,,,,,,,,
2019/11/20,52.2,52.2,52.1,52.1,584.0,30477.0,-0.1916,0.292,179.0,-1.0,0.0,100.0,99.0,,,,,,,,,
2019/11/21,52.2,52.2,52.1,52.2,558.0,29135.0,0.1919,0.279,174.0,2.0,0.0,-100.0,-98.0,,,,,,,,,
2019/11/22,52.2,52.2,52.1,52.2,583.0,30429.0,0.0,0.2915,167.0,0.0,0.0,-100.0,-100.0,,,,,,,,,
2019/11/25,52.1,52.2,52.1,52.1,473.0,24682.0,-0.1916,0.2365,153.0,1.0,0.0,179.0,180.0,,,,,,,,,
2019/11/26,52.1,52.1,51.6,51.9,795.0,41279.0,-0.3839,0.3975,296.0,0.0,0.0,-20.0,-20.0,,,,,,,,,
2019/11/27,51.9,51.9,51.7,51.8,592.0,30698.0,-0.1927,0.296,204.0,1.0,0.0,-44.0,-43.0,,,,,,,,,
2019/11/28,51.8,51.9,51.7,51.8,899.0,46582.0,0.0,0.4495,153.0,-4.0,0.0,-119.0,-123.0,,,,,,,,,
2019/11/29,51.8,51.9,51.7,51.8,1004.0,52056.0,0.0,0.502,177.0,-69.0,354.0,81.0,366.0,,,,,,,,,
2019/12/02,51.8,51.9,51.8,51.9,257.0,13337.0,0.1931,0.1285,118.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/03,51.9,52.0,51.8,51.9,410.0,21315.0,0.0,0.205,138.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/04,51.9,52.0,51.8,52.0,589.0,30646.0,0.1927,0.2945,158.0,0.0,0.0,50.0,50.0,,,,,,,,,
2019/12/05,52.0,52.0,51.9,51.9,111.0,5810.0,-0.1923,0.0555,68.0,6.0,0.0,41.0,47.0,,,,,,,,,
2019/12/06,51.9,51.9,51.8,51.9,63.0,3294.0,0.0,0.0315,45.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/09,51.9,51.9,51.7,51.7,750.0,38877.0,-0.3854,0.375,129.0,7.0,0.0,0.0,7.0,,,,,,,,,
2019/12/10,51.7,51.7,51.5,51.7,1281.0,66213.0,0.0,0.6405,191.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/11,51.6,51.7,51.5,51.6,400.0,20671.0,-0.1934,0.2,124.0,2.0,130.0,120.0,252.0,,,,,,,,,
2019/12/12,51.6,51.7,51.5,51.6,672.0,34720.0,0.0,0.336,129.0,0.0,130.0,200.0,330.0,,,,,,,,,
2019/12/13,51.6,51.7,51.5,51.5,576.0,29726.0,-0.1938,0.288,259.0,-359.0,0.0,0.0,-359.0,,,,,,,,,
2019/12/16,51.5,51.8,51.5,51.6,587.0,30375.0,0.1942,0.2935,121.0,1.0,0.0,0.0,1.0,,,,,,,,,
2019/12/17,51.7,51.7,51.6,51.6,324.0,16760.0,0.0,0.162,74.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/18,51.6,51.8,51.6,51.8,294.0,15231.0,0.3876,0.147,107.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/19,51.7,51.8,51.7,51.7,103.0,5344.0,-0.1931,0.0515,34.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/20,51.7,51.8,51.7,51.7,228.0,11818.0,0.0,0.114,70.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/23,51.7,51.8,51.7,51.7,251.0,13013.0,0.0,0.1255,47.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/24,51.8,51.8,51.7,51.7,348.0,18006.0,0.0,0.174,46.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/25,51.7,51.8,51.7,51.7,249.0,12932.0,0.0,0.1245,72.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/26,51.7,51.8,51.7,51.8,651.0,33745.0,0.1934,0.3255,81.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/27,51.8,51.8,51.7,51.7,150.0,7768.0,-0.1931,0.075,67.0,0.0,0.0,0.0,0.0,,,,,,,,,
2019/12/30,51.7,51.9,51.7,51.8,170.0,8819.0,0.1934,0.085,59.0,-30.0,0.0,0.0,-30.0,,,,,,,,,
2019/12/31,51.8,51.8,51.7,51.7,154.0,8013.0,-0.1931,0.077,67.0,0.0,0.0,0.0,0.0,,,,,,,,,
2020/01/02,51.7,51.8,51.7,51.7,1163.0,60210.0,0.0,0.5815,107.0,0.0,0.0,50.0,50.0,,,,,,,,,
2020/01/03,51.8,51.8,51.7,51.7,213.0,11047.0,0.0,0.1065,71.0,0.0,0.0,0.0,0.0,,,,,,,,,
2020/01/06,51.7,51.8,51.7,51.7,191.0,9899.0,0.0,0.0955,51.0,0.0,0.0,50.0,50.0,,,,,,,,,
2020/01/07,51.7,51.8,51.7,51.7,80.0,4179.0,0.0,0.04,57.0,0.0,0.0,0.0,0.0,,,,,,,,,
