年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,成交筆數(筆),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),合計買賣超(千股),融資餘額(張),融資買進(張),融資賣出(張),融券買進(張),融券餘額(張),融券賣出(張),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE
2017/10/24,8.67,8.69,8.67,8.69,0.0,2.0,-56.55,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/10/25,8.69,8.69,8.69,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/10/26,8.66,8.66,8.66,8.66,0.0,0.0,-0.3452,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/10/27,8.66,8.74,8.66,8.74,0.0,1.0,0.9238,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/10/30,8.78,8.78,8.78,8.78,0.0,1.0,0.4577,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/10/31,8.78,8.78,8.78,8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/01,9.12,9.12,9.12,9.12,0.0,2.0,3.8724,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/02,9.12,9.12,9.12,9.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/03,8.99,8.99,8.99,8.99,0.0,2.0,-1.4254,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/06,8.99,8.99,8.99,8.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/07,8.99,8.99,8.99,8.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/08,9.08,9.08,9.08,9.08,0.0,1.0,1.0011,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/09,9.21,9.33,9.12,9.12,0.0,4.0,0.4405,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/10,9.07,9.07,9.04,9.04,1.0,9.0,-0.8772,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/13,9.02,9.04,9.02,9.04,80.0,724.0,0.0,80.0,3.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/14,9.02,9.02,8.98,8.98,123.0,1110.0,-0.6637,123.0,14.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/15,8.8,8.8,8.8,8.8,80.0,704.0,-2.0045,80.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/16,8.9,8.92,8.9,8.92,100.0,890.0,1.3636,66.6667,9.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/17,9.06,9.06,8.94,8.96,123.0,1107.0,0.4484,82.0,17.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/20,8.91,8.91,8.91,8.91,80.0,712.0,-0.558,53.3333,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/21,9.0,9.01,9.0,9.01,80.0,721.0,1.1223,53.3333,3.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/22,9.07,9.07,9.07,9.07,80.0,725.0,0.6659,53.3333,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/23,9.09,9.09,9.02,9.02,100.0,907.0,-0.5513,66.6667,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/24,9.02,9.02,9.02,9.02,80.0,721.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/27,9.04,9.04,9.04,9.04,80.0,723.0,0.2217,40.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/28,9.06,9.06,9.03,9.03,82.0,741.0,-0.1106,41.0,3.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/29,9.08,9.1,9.08,9.1,100.0,909.0,0.7752,50.0,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/11/30,9.07,9.12,9.07,9.12,80.0,726.0,0.2198,40.0,3.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/01,9.12,9.12,9.12,9.12,80.0,729.0,0.0,36.3636,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/04,9.09,9.09,9.09,9.09,120.0,1090.0,-0.3289,54.5455,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/05,9.05,9.05,9.05,9.05,120.0,1086.0,-0.44,54.5455,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/06,8.97,8.98,8.96,8.97,152.0,1364.0,-0.884,69.0909,9.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/07,8.99,8.99,8.99,8.99,120.0,1078.0,0.223,52.6316,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/08,9.1,9.12,9.1,9.12,120.0,1096.0,1.4461,46.5116,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/11,9.12,9.12,9.12,9.12,120.0,1094.0,0.0,46.5116,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/12,9.14,9.14,9.14,9.14,120.0,1096.0,0.2193,46.5116,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/13,9.11,9.11,9.11,9.11,120.0,1093.0,-0.3282,46.5116,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/14,9.06,9.06,9.05,9.05,130.0,1177.0,-0.6586,50.3876,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/15,9.01,9.08,9.01,9.08,120.0,1082.0,0.3315,46.5116,6.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/18,9.16,9.16,9.16,9.16,120.0,1099.0,0.8811,46.5116,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/19,9.15,9.15,9.15,9.15,120.0,1098.0,-0.1092,46.5116,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/20,9.14,9.14,9.14,9.14,120.0,1096.0,-0.1093,46.5116,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/21,9.14,9.14,9.14,9.14,160.0,1462.0,0.0,62.0155,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/22,9.11,9.11,9.11,9.11,120.0,1093.0,-0.3282,46.5116,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/25,9.14,9.14,9.14,9.14,120.0,1096.0,0.3293,46.5116,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/26,9.14,9.14,9.14,9.14,160.0,1462.0,0.0,62.0155,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/27,9.14,9.14,9.14,9.14,160.0,1462.0,0.0,62.0155,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/28,9.2,9.2,9.17,9.17,170.0,1563.0,0.3282,65.8915,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2017/12/29,9.21,9.21,9.17,9.17,160.0,1474.0,0.0,62.0155,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/02,9.22,9.22,9.22,9.22,160.0,1475.0,0.5453,62.0155,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/03,9.24,9.24,9.24,9.24,160.0,1478.0,0.2169,62.0155,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/04,9.45,9.5,9.45,9.5,160.0,1512.0,2.8139,62.0155,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/05,9.53,9.58,9.53,9.58,150.0,1436.0,0.8421,58.1395,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/08,9.6,9.63,9.6,9.63,161.0,1551.0,0.5219,62.4031,7.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/09,9.66,9.66,9.66,9.66,160.0,1545.0,0.3115,62.0155,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/10,9.59,9.6,9.59,9.6,160.0,1536.0,-0.6211,62.0155,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/11,9.56,9.56,9.56,9.56,161.0,1539.0,-0.4167,62.4031,5.0,0.0,0.0,-1.0,-1.0,,,,,,,100.0,,
2018/01/12,9.58,9.58,9.58,9.58,160.0,1532.0,0.2092,89.8876,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/15,9.64,9.64,9.64,9.64,160.0,1542.0,0.6263,89.8876,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/16,9.68,9.71,9.68,9.71,155.0,1512.0,0.7261,87.0787,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/17,9.67,9.69,9.67,9.67,170.0,1645.0,-0.4119,95.5056,23.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/18,9.72,9.75,9.72,9.75,160.0,1560.0,0.8273,89.8876,23.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/19,9.73,9.73,9.72,9.72,160.0,1556.0,-0.3077,89.8876,21.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/22,9.74,9.76,9.74,9.76,160.0,1560.0,0.4115,89.8876,27.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/23,9.84,9.88,9.84,9.86,170.0,1678.0,1.0246,95.5056,30.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/24,9.79,9.79,9.78,9.78,160.0,1565.0,-0.8114,89.8876,21.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/25,9.78,9.79,9.76,9.76,150.0,1466.0,-0.2045,81.5217,18.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/26,9.82,9.82,9.77,9.79,149.0,1467.0,0.3074,80.9783,23.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/29,9.71,9.71,9.71,9.71,139.0,1357.0,-0.8172,75.5435,18.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/30,9.64,9.64,9.55,9.55,139.0,1336.0,-1.6478,75.5435,18.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/01/31,9.62,9.62,9.61,9.61,139.0,1342.0,0.6283,71.6495,23.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/01,9.61,9.63,9.61,9.63,159.0,1539.0,0.2081,81.9588,26.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/02,9.49,9.56,9.49,9.56,162.0,1540.0,-0.7269,83.5052,19.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/05,9.26,9.3,9.26,9.3,150.0,1393.0,-2.7197,91.4634,18.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/06,8.81,8.81,8.81,8.81,144.0,1275.0,-5.2688,87.8049,15.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/07,9.23,9.23,9.04,9.04,147.0,1331.0,2.6107,89.6341,31.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/08,8.92,8.92,8.92,8.92,160.0,1428.0,-1.3274,97.561,19.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/09,8.63,8.7,8.63,8.7,80.0,696.0,-2.4664,48.7805,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/12,8.75,8.75,8.75,8.75,160.0,1400.0,0.5747,97.561,24.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/21,9.07,9.11,9.07,9.1,0.0,7.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/22,8.98,8.99,8.95,8.99,10.0,91.0,-1.2088,6.0976,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/23,9.02,9.05,9.02,9.05,11.0,99.0,0.6674,6.7073,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/26,9.14,9.21,9.14,9.21,0.0,1.0,1.768,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/02/27,9.34,9.34,9.34,9.34,0.0,0.0,1.4115,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/01,9.06,9.06,8.98,9.0,5.0,48.0,-3.6403,3.0488,3.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/02,8.83,8.83,8.77,8.78,0.0,4.0,-2.4444,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/05,8.76,8.76,8.76,8.76,0.0,0.0,-0.2278,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/06,8.9,8.96,8.9,8.9,10.0,91.0,1.5982,6.0976,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/07,8.9,8.9,8.86,8.86,0.0,1.0,-0.4494,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/08,8.9,8.92,8.89,8.89,24.0,219.0,0.3386,23.0769,8.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/09,9.06,9.09,8.95,8.95,9.0,89.0,0.6749,10.7143,6.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/12,9.11,9.11,9.08,9.08,2.0,19.0,1.4525,2.381,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/13,9.07,9.07,9.07,9.07,0.0,0.0,-0.1101,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/14,9.03,9.03,9.03,9.03,0.0,0.0,-0.441,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/15,9.01,9.03,9.01,9.03,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/16,9.05,9.05,9.05,9.05,0.0,0.0,0.2215,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/19,8.94,8.94,8.94,8.94,0.0,0.0,-1.2155,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/20,8.92,8.95,8.92,8.95,0.0,1.0,0.1119,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/21,8.95,8.95,8.95,8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/22,9.0,9.04,9.0,9.03,0.0,2.0,0.8939,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/23,9.03,9.03,9.03,9.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/26,8.67,8.67,8.67,8.67,0.0,0.0,-3.9867,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/27,8.83,8.83,8.83,8.83,0.0,0.0,1.8454,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/28,8.76,8.83,8.75,8.83,11.0,97.0,0.0,14.8649,19.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/29,8.93,8.93,8.81,8.82,15.0,134.0,-0.1133,20.2703,7.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/30,8.93,8.93,8.93,8.93,0.0,0.0,1.2472,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/03/31,9.06,9.06,9.06,9.06,0.0,0.0,1.4558,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/02,9.09,9.09,9.09,9.09,0.0,1.0,0.3311,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/03,8.95,8.95,8.95,8.95,0.0,0.0,-1.5402,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/09,9.13,9.13,9.13,9.13,0.0,0.0,2.0112,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/10,9.09,9.18,9.09,9.18,0.0,1.0,0.5476,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/11,9.09,9.09,9.07,9.07,8.0,72.0,-1.1983,10.8108,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/12,9.1,9.1,9.1,9.1,0.0,0.0,0.3308,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/13,9.17,9.17,9.11,9.11,0.0,1.0,0.1099,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/16,9.12,9.12,9.12,9.12,0.0,0.0,0.1098,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/17,9.1,9.1,9.08,9.08,0.0,1.0,-0.4386,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/18,9.24,9.24,9.24,9.24,0.0,1.0,1.7621,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/19,9.27,9.27,9.27,9.27,0.0,0.0,0.3247,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/20,9.21,9.21,9.2,9.2,5.0,47.0,-0.7551,6.7568,4.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/23,9.15,9.15,9.15,9.15,0.0,0.0,-0.5435,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/24,9.17,9.2,9.17,9.2,5.0,46.0,0.5464,6.7568,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/25,9.14,9.15,9.14,9.15,0.0,1.0,-0.5435,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/26,9.21,9.21,9.21,9.21,0.0,0.0,0.6557,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/27,9.26,9.26,9.26,9.26,0.0,0.0,0.5429,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/04/30,9.3,9.3,9.3,9.3,0.0,0.0,0.432,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/02,9.3,9.3,9.3,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/03,9.15,9.15,9.15,9.15,0.0,0.0,-1.6129,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/04,9.28,9.28,9.28,9.28,0.0,0.0,1.4208,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/07,9.17,9.23,9.17,9.23,0.0,1.0,-0.5388,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/08,9.21,9.21,9.21,9.21,0.0,0.0,-0.2167,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/09,9.15,9.15,9.15,9.15,0.0,0.0,-0.6515,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/10,9.15,9.17,9.15,9.17,0.0,1.0,0.2186,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/11,9.3,9.3,9.3,9.3,5.0,54.0,1.4177,6.7568,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/14,9.35,9.35,9.35,9.35,0.0,0.0,0.5376,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/15,9.39,9.39,9.39,9.39,0.0,0.0,0.4278,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/16,9.28,9.28,9.28,9.28,0.0,0.0,-1.1715,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/17,9.31,9.31,9.31,9.31,0.0,0.0,0.3233,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/18,9.34,9.34,9.33,9.33,0.0,1.0,0.2148,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/21,9.33,9.33,9.33,9.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/22,9.33,9.33,9.33,9.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
2018/05/23,9.21,9.21,9.21,9.21,0.0,0.0,-1.2862,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,100.0,,
